This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"119029","WAUKEGAN",-87.8817,42.3492,213,"COOP","14083"
"119221","WHEATON 3 SE",-88.0736,41.8133,207,"COOP","14095"
"119241","WHITE HALL 1",-90.3794,39.4411,177,"COOP","14096"
"119331","WINCHESTER",-90.4544,39.6289,155,"COOP","14101"
"119354","WINDSOR",-88.5917,39.4397,210,"COOP","14102"
"120177","ANDERSON SEW",-85.7175,40.1122,258,"COOP","14120"
"120200","ANGOLA",-84.9900,41.6397,308,"COOP","14122"
"120331","ATTICA 2 E",-87.1964,40.2839,222,"COOP","14125"
"120676","BERNE",-84.9553,40.6603,262,"COOP","14134"
"120784","BLOOMINGTON",-86.5214,39.1742,253,"COOP","14137"
"120830","BLUFFTON 1 N",-85.1739,40.7475,243,"COOP","14144"
"120852","BOONVILLE 1",-87.2736,38.0303,122,"COOP","14146"
"121030","BROOKVILLE",-85.0128,39.4239,192,"COOP","14156"
"121303","CARMEL 3 E",-86.0586,39.9614,226,"COOP","14166"
"121747","COLUMBUS",-85.9211,39.1978,183,"COOP","14182"
"121873","CRAWFORDSVIL",-86.9289,39.9664,237,"COOP","14194"
"122149","DELPHI 3 S",-86.6819,40.5458,205,"COOP","14212"
"122309","DUBOIS S IN",-86.7000,38.4558,150,"COOP","14217"
"122660","ENGLISH",-86.4683,38.2789,155,"COOP","14231"
"122731","EVANSVILLE M",-87.5783,37.9647,104,"COOP","14234"
"122825","FARMLAND 5 N",-85.1483,40.2539,294,"COOP","14243"
"123078","FRANCESVILLE",-86.8814,40.9892,207,"COOP","14258"
"123082","FRANKFORT DI",-86.5067,40.2986,251,"COOP","14259"
"123091","FRANKLIN WWT",-86.0408,39.4689,219,"COOP","14262"
"123104","FREELANDVILL",-87.3083,38.8672,168,"COOP","14266"
"123207","GARRETT 1 S",-85.1333,41.3372,265,"COOP","14271"
"123418","GOSHEN 3 W",-85.8825,41.5575,258,"COOP","14277"
"123513","GREENCASTLE",-86.7783,39.6283,232,"COOP","14281"
"123527","GREENFIELD",-85.7611,39.7858,264,"COOP","14282"
"123547","GREENSBURG",-85.4892,39.3475,274,"COOP","14286"
"123777","HARTFORD CIT",-85.2889,40.4356,273,"COOP","14294"
"124181","HUNTINGTON",-85.4981,40.8556,221,"COOP","14313"
"124244","INDIANA DUNE",-87.0881,41.6319,207,"COOP","14315"
"124356","JAMESTOWN UT",-86.4569,39.9222,288,"COOP","14330"
"124662","KOKOMO 3 WSW",-86.1758,40.4583,250,"COOP","14345"
"124715","LAFAYETTE 8",-86.9028,40.2964,224,"COOP","14351"
"124782","LAKEVILLE",-86.2692,41.5269,256,"COOP","14356"
"124837","LA PORTE",-86.7297,41.6117,244,"COOP","14362"
"125117","LOGANSPORT C",-86.3878,40.7478,183,"COOP","14378"
"125174","LOWELL",-87.4178,41.2647,203,"COOP","14380"
"125237","MADISON SEWA",-85.4000,38.7333,140,"COOP","14383"
"125337","MARION 2 N",-85.6586,40.5794,241,"COOP","14387"
"125407","MARTINSVILLE",-86.4517,39.4042,186,"COOP","14394"
"125658","MILAN 5 NE",-85.0517,39.1619,297,"COOP","14408"
"126001","MOUNT VERNON",-87.8956,37.9286,109,"COOP","14424"
"126164","NEW CASTLE 4",-85.3514,39.9764,325,"COOP","14437"
"126435","NORTH VERNON",-85.5997,39.0017,226,"COOP","14453"
"126580","OOLITIC PURD",-86.5519,38.8894,198,"COOP","14459"
"126705","PAOLI",-86.4858,38.5556,171,"COOP","14464"
"126830","PERRYSVILLE",-87.5064,40.0739,193,"COOP","14468"
"126872","PETERSBURG 6",-87.2922,38.5081,148,"COOP","14470"
"126989","PLYMOUTH",-86.3364,41.3383,248,"COOP","14471"
"127069","PORTLAND 1 S",-85.0000,40.4167,277,"COOP","14475"
"127125","PRINCETON 1",-87.5906,38.3567,146,"COOP","14481"
"127298","RENSSELAER",-87.1564,40.9356,198,"COOP","14487"
"127370","RICHMOND WTR",-84.8833,39.8833,309,"COOP","14490"
"127482","ROCHESTER",-86.2094,41.0661,235,"COOP","14494"
"127522","ROCKVILLE",-87.2269,39.7594,211,"COOP","14498"
"127646","RUSHVILLE",-85.4528,39.6042,304,"COOP","14502"
"127724","SAINT MEINRA",-86.8092,38.1642,155,"COOP","14504"
"127755","SALEM",-86.0833,38.6167,244,"COOP","14506"
"127935","SEYMOUR 2 N",-85.9822,38.9822,174,"COOP","14516"
"127959","SHAKAMAK STA",-87.2436,39.1614,162,"COOP","14517"
"127999","SHELBYVILLE",-85.7917,39.5283,229,"COOP","14520"
"128036","SHOALS HIWAY",-86.7978,38.6728,168,"COOP","14521"
"128290","SPENCER",-86.7703,39.2836,168,"COOP","14526"
"128442","STENDAL",-87.1631,38.2692,194,"COOP","14531"
"128698","TELL CITY",-86.7667,37.9500,122,"COOP","14537"
"128784","TIPTON 5 SW",-86.1086,40.2233,273,"COOP","14544"
"128999","VALPARAISO W",-87.0378,41.5114,244,"COOP","14555"
"129080","VEVAY",-85.0722,38.7469,143,"COOP","14560"
"129113","VINCENNES 5",-87.4878,38.7386,137,"COOP","14563"
"129138","WABASH",-85.8219,40.7864,223,"COOP","14566"
"129222","WANATAH 2 WN",-86.9300,41.4436,224,"COOP","14570"
"129240","WARSAW",-85.8700,41.2389,247,"COOP","14572"
"129253","WASHINGTON 1",-87.1989,38.6594,155,"COOP","14574"
"129430","WEST LAFAYET",-86.9919,40.4750,218,"COOP","14584"
"129511","WHEATFIELD 3",-87.1167,41.1981,202,"COOP","14589"
"129557","WHITESTOWN",-86.3447,39.9978,287,"COOP","14590"
"129670","WINAMAC 2 SS",-86.5864,41.0272,210,"COOP","14593"
"129678","WINCHESTER A",-84.9208,40.1714,338,"COOP","14595"
"129905","YOUNG AMERIC",-86.2806,40.5531,242,"COOP","14601"
"130112","ALBIA 3 NNE",-92.7867,41.0656,268,"COOP","14610"
"130133","ALGONA 3 W",-94.3061,43.0667,375,"COOP","14613"
"130149","ALLERTON",-93.3633,40.7036,332,"COOP","14614"
"130157","ALLISON",-92.7908,42.7547,320,"COOP","14615"
"130200","AMES 8 WSW",-93.7739,42.0214,335,"COOP","14623"
"130203","AMES 5 SE",-93.5667,41.9667,265,"COOP","14625"
"130213","ANAMOSA 1 WN",-91.3000,42.1167,245,"COOP","14629"
"130241","ANKENY",-93.5742,41.7183,287,"COOP","14632"
"130364","ATLANTIC 1 N",-95.0031,41.4181,354,"COOP","14633"
"130385","AUDUBON 1 SS",-94.9219,41.7019,393,"COOP","14636"
"130536","BEACONSFIELD",-94.0439,40.8236,366,"COOP","14643"
"130576","BEDFORD",-94.7242,40.6714,346,"COOP","14645"
"130600","BELLE PLAINE",-92.2944,41.8889,247,"COOP","14648"
"130608","BELLEVUE L A",-90.4233,42.2614,184,"COOP","14650"
"130753","BLOOMFIELD 1",-92.4394,40.7597,247,"COOP","14654"
"130807","BOONE",-93.8906,42.0417,320,"COOP","14656"
"130923","BRITT",-93.8014,43.1014,369,"COOP","14660"
"131060","BURLINGTON R",-91.1667,40.8167,214,"COOP","14665"
"131233","CARROLL",-94.8500,42.0650,378,"COOP","14672"
"131257","CASCADE",-91.0133,42.2975,259,"COOP","14674"
"131277","CASTANA EXP",-95.8369,42.0633,442,"COOP","14675"
"131319","CEDAR RAPIDS",-91.5856,42.0394,259,"COOP","14678"
"131402","CHARLES CITY",-92.6750,43.0556,315,"COOP","14685"
"131442","CHEROKEE",-95.5378,42.7572,360,"COOP","14687"
"131533","CLARINDA",-95.0194,40.7247,299,"COOP","14692"
"131635","CLINTON NO 1",-90.2639,41.7947,178,"COOP","14697"
"131710","COLO",-93.3178,42.0161,305,"COOP","14705"
"131731","COLUMBUS JUN",-91.3742,41.2567,204,"COOP","14707"
"131833","CORNING",-94.7486,40.9889,370,"COOP","14715"
"131954","CRESCO 1 NE",-92.0939,43.3894,383,"COOP","14722"
"131962","CRESTON 2 SW",-94.3942,41.0372,402,"COOP","14723"
"132110","DECORAH",-91.7953,43.3042,262,"COOP","14732"
"132171","DENISON",-95.3289,42.0364,427,"COOP","14736"
"132209","DES MOINES W",-93.7236,41.7361,292,"COOP","14745"
"132364","DUBUQUE LOCK",-90.6458,42.5406,189,"COOP","14758"
"132573","ELDORA",-93.0989,42.3619,349,"COOP","14769"
"132603","ELKADER 5 SS",-91.4453,42.7914,239,"COOP","14771"
"132724","ESTHERVILLE",-94.8261,43.4328,397,"COOP","14777"
"132789","FAIRFIELD",-91.9553,41.0214,226,"COOP","14782"
"132864","FAYETTE",-91.8108,42.8531,320,"COOP","14784"
"132977","FOREST CITY",-93.6306,43.2844,396,"COOP","14787"
"132999","FORT DODGE",-94.2075,42.4953,340,"COOP","14788"
"133007","FORT MADISON",-91.3325,40.6239,162,"COOP","14791"
"133290","GLENWOOD 3 S",-95.7736,41.0097,291,"COOP","14800"
"133438","GREENFIELD",-94.4561,41.2981,408,"COOP","14806"
"133473","GRINNELL 3 S",-92.7492,41.7200,276,"COOP","14809"
"133487","GRUNDY CENTE",-92.7592,42.3647,319,"COOP","14810"
"133509","GUTHRIE CENT",-94.4972,41.6686,328,"COOP","14811"
"133517","GUTTENBERG L",-91.1158,42.7992,190,"COOP","14812"
"133584","HAMPTON",-93.2011,42.7567,339,"COOP","14816"
"133632","HARLAN 1 N",-95.3219,41.6789,396,"COOP","14820"
"133718","HAWARDEN",-96.4850,43.0031,363,"COOP","14826"
"133980","HUMBOLDT WAT",-94.2244,42.7211,328,"COOP","14839"
"134038","IDA GROVE 5",-95.5150,42.3942,402,"COOP","14841"
"134049","INDEPENDENCE",-91.8878,42.4756,274,"COOP","14843"
"134063","INDIANOLA",-93.5664,41.3553,287,"COOP","14845"
"134101","IOWA CITY",-91.5328,41.6489,195,"COOP","14849"
"134142","IOWA FALLS",-93.2536,42.5189,344,"COOP","14861"
"134228","JEFFERSON",-94.3728,42.0111,319,"COOP","14865"
"134381","KEOKUK LOCK",-91.3767,40.3969,161,"COOP","14874"
"134389","KEOSAUQUA",-91.9825,40.7292,191,"COOP","14876"
"134502","KNOXVILLE",-93.1111,41.3322,280,"COOP","14881"
"134561","LAKE PARK",-95.3247,43.4483,447,"COOP","14887"
"134585","LAMONI",-93.9500,40.6233,344,"COOP","14889"
"134705","LE CLAIRE L",-90.3956,41.5697,176,"COOP","14897"
"134735","LE MARS",-96.1458,42.7817,396,"COOP","14898"
"134758","LEON 6 ESE",-93.6453,40.7244,305,"COOP","14903"
"134894","LOGAN",-95.7883,41.6381,302,"COOP","14908"
"135086","MANCHESTER #",-91.4517,42.4731,276,"COOP","14919"
"135123","MAPLETON NO",-95.7869,42.1672,361,"COOP","14921"
"135131","MAQUOKETA",-90.6811,42.0628,223,"COOP","14923"
"135198","MARSHALLTOWN",-92.9244,42.0647,265,"COOP","14930"
"135230","MASON CITY",-93.1925,43.1650,332,"COOP","14934"
"135493","MILFORD 4 NW",-95.1842,43.3828,427,"COOP","14946"
"135796","MOUNT PLEASA",-91.5647,40.9486,223,"COOP","14969"
"135837","MUSCATINE",-91.0717,41.4078,167,"COOP","14974"
"135844","MUSCATINE 2",-91.0428,41.4708,207,"COOP","14976"
"135952","NEW HAMPTON",-92.3122,43.0575,354,"COOP","14982"
"135992","NEWTON",-93.0297,41.7111,293,"COOP","14985"
"136103","NORTHWOOD",-93.2253,43.4386,363,"COOP","14990"
"136151","OAKLAND",-95.3906,41.3133,357,"COOP","14994"
"136200","OELWEIN 2 S",-91.9131,42.6467,308,"COOP","15001"
"136243","ONAWA 3 NW",-96.1256,42.0694,323,"COOP","15005"
"136305","OSAGE",-92.8106,43.2794,357,"COOP","15009"
"136316","OSCEOLA",-93.7497,41.0194,313,"COOP","15010"
"136327","OSKALOOSA",-92.6467,41.3214,253,"COOP","15011"
"136566","PERRY",-94.1106,41.8392,294,"COOP","15029"
"136719","POCAHONTAS",-94.6667,42.7333,369,"COOP","15034"
"136766","POSTVILLE",-91.5581,43.0906,363,"COOP","15036"
"136800","PRIMGHAR",-95.6292,43.0861,463,"COOP","15037"
"136910","RATHBUN DAM",-92.8925,40.8250,294,"COOP","15042"
"136940","RED OAK",-95.2419,41.0036,317,"COOP","15044"
"137147","ROCK RAPIDS",-96.1686,43.4300,411,"COOP","15056"
"137161","ROCKWELL CIT",-94.6292,42.3969,371,"COOP","15058"
"137312","SAC CITY",-94.9908,42.4239,366,"COOP","15064"
"137386","SANBORN",-95.6603,43.1817,473,"COOP","15069"
"137594","SHELDON",-95.8528,43.1808,433,"COOP","15077"
"137613","SHENANDOAH",-95.3803,40.7647,297,"COOP","15081"
"137664","SIBLEY 5 NNE",-95.7086,43.4600,509,"COOP","15082"
"137669","SIDNEY",-95.6508,40.7550,344,"COOP","15083"
"137678","SIGOURNEY",-92.1975,41.3328,244,"COOP","15084"
"137700","SIOUX CENTER",-96.1525,43.0558,415,"COOP","15086"
"137726","SIOUX RAPIDS",-95.0653,42.8931,433,"COOP","15093"
"137844","SPENCER 1 N",-95.1467,43.1653,404,"COOP","15099"
"137859","SPIRIT LAKE",-95.1394,43.4231,433,"COOP","15102"
"138026","SWEA CITY 1",-94.2864,43.4044,351,"COOP","15116"
"138266","TIPTON 4 NE",-91.0833,41.8206,235,"COOP","15122"
"138296","TOLEDO 3 N",-92.5806,42.0356,287,"COOP","15124"
"138339","TRIPOLI",-92.2575,42.8133,322,"COOP","15128"
"138568","VINTON",-92.0078,42.1703,259,"COOP","15136"
"138688","WASHINGTON",-91.7069,41.2828,210,"COOP","15143"
"138755","WAUKON",-91.4764,43.2725,390,"COOP","15155"
"138806","WEBSTER CITY",-93.7964,42.4692,323,"COOP","15157"
"139067","WILLIAMSBURG",-92.0133,41.6714,259,"COOP","15168"
"139132","WINTERSET 2",-94.0269,41.3606,326,"COOP","15170"
"140010","ABILENE 1 W",-97.2428,38.9206,357,"COOP","15174"
"140201","ALTON 6 ESE",-98.8472,39.4389,494,"COOP","15193"
"140365","ASHLAND",-99.7628,37.1939,600,"COOP","15207"
"140405","ATCHISON",-95.1108,39.5756,288,"COOP","15211"
"140439","ATWOOD 2 SW",-101.0750,39.7872,872,"COOP","15218"
"140682","BELLEVILLE",-97.6333,39.8333,469,"COOP","15247"
"140693","BELOIT",-98.1081,39.4764,446,"COOP","15248"
"140865","BISON 3 NW",-99.2353,38.5636,622,"COOP","15260"
"141029","BREWSTER 4 W",-101.4467,39.3686,1048,"COOP","15271"
"141068","BROWNELL 3 N",-99.7886,38.6686,742,"COOP","15274"
"141383","CEDAR BLUFF",-99.7231,38.7978,680,"COOP","15308"
"141408","CENTRALIA",-96.1258,39.7242,402,"COOP","15315"
"141522","CIMARRON 4 S",-100.3419,37.7536,811,"COOP","15331"
"141559","CLAY CENTER",-97.1250,39.3925,372,"COOP","15334"
"141699","COLBY 1 SW",-101.0689,39.3925,966,"COOP","15351"
"141704","COLDWATER",-99.3272,37.2711,635,"COOP","15352"
"141740","COLUMBUS 1 S",-94.8556,37.1622,274,"COOP","15357"
"141858","COTTONWOOD F",-96.5442,38.3689,372,"COOP","15369"
"141867","COUNCIL GROV",-96.5258,38.6753,402,"COOP","15372"
"142432","ELKHART",-101.8864,37.0061,1097,"COOP","15428"
"142459","ELLSWORTH",-98.2267,38.7278,466,"COOP","15435"
"142548","EMPORIA 3 NW",-96.2186,38.4292,372,"COOP","15445"
"142622","EUREKA 1 E",-96.2644,37.8253,335,"COOP","15454"
"142773","FLORENCE",-96.9311,38.2483,394,"COOP","15461"
"142835","FORT SCOTT",-94.7086,37.8428,258,"COOP","15465"
"142980","GARDEN CITY",-100.8122,37.9928,874,"COOP","15486"
"143074","GIRARD",-94.8392,37.5081,300,"COOP","15497"
"143100","GLEN ELDER L",-98.3150,39.5039,457,"COOP","15503"
"143156","GOODLAND 19",-101.9714,39.1661,1189,"COOP","15508"
"143239","GREENSBURG",-99.2972,37.6114,680,"COOP","15519"
"143527","HAYS 1 S",-99.3350,38.8583,613,"COOP","15541"
"143545","HAYSVILLE 3",-97.3156,37.5208,378,"COOP","15545"
"143554","HEALY",-100.6203,38.6011,869,"COOP","15546"
"143594","HERINGTON",-96.9494,38.6653,411,"COOP","15547"
"143665","HILL CITY 1",-99.8294,39.3600,654,"COOP","15558"
"143759","HOLTON 7 SE",-95.6292,39.3936,314,"COOP","15563"
"143810","HORTON",-95.5167,39.6667,314,"COOP","15564"
"143822","HOWARD 5 NE",-96.1939,37.5192,335,"COOP","15570"
"143837","HOXIE",-100.4578,39.3647,825,"COOP","15571"
"143847","HUDSON",-98.6589,38.1042,569,"COOP","15574"
"143867","HUMBOLDT",-95.4458,37.8119,287,"COOP","15576"
"143929","HUTCHINSON 4",-97.8742,38.0897,486,"COOP","15582"
"143930","HUTCHINSON 1",-98.0297,37.9311,469,"COOP","15583"
"143954","INDEPENDENCE",-95.6983,37.2367,245,"COOP","15586"
"143984","IOLA 1 W",-95.4250,37.9231,291,"COOP","15589"
"144087","JETMORE 8 NN",-99.9181,38.1883,741,"COOP","15601"
"144104","JOHN REDMOND",-95.7494,38.2556,333,"COOP","15603"
"144114","JOHNSON",-101.7528,37.5694,1015,"COOP","15606"
"144178","KANOPOLIS LA",-97.9597,38.6078,455,"COOP","15616"
"144313","KINGMAN",-98.1111,37.6661,479,"COOP","15625"
"144333","KINSLEY",-99.3983,37.9192,661,"COOP","15631"
"144464","LAKIN",-101.2500,37.9411,914,"COOP","15643"
"144530","LARNED",-99.0994,38.1817,608,"COOP","15646"
"144665","LEOTI 1SE",-101.3547,38.4742,1008,"COOP","15673"
"144712","LINCOLN 1 ES",-98.1244,39.0297,421,"COOP","15684"
"144857","LOVEWELL DAM",-98.0267,39.9019,488,"COOP","15702"
"144972","MANHATTAN",-96.5956,39.2108,325,"COOP","15716"
"144982","MANKATO",-98.2131,39.7922,535,"COOP","15721"
"145039","MARION LAKE",-97.0753,38.3778,417,"COOP","15723"
"145063","MARYSVILLE",-96.6364,39.8383,360,"COOP","15727"
"145127","MC DONALD",-101.3686,39.7844,1025,"COOP","15734"
"145152","MCPHERSON",-97.6589,38.3867,456,"COOP","15737"
"145306","MILFORD LAKE",-96.8981,39.0747,369,"COOP","15755"
"145363","MINNEAPOLIS",-97.7000,39.1333,399,"COOP","15760"
"145421","MONTEZUMA 5",-100.4708,37.6656,836,"COOP","15764"
"145528","MOUND CITY",-94.8233,38.1433,256,"COOP","15770"
"145536","MOUND VALLEY",-95.4506,37.1878,244,"COOP","15772"
"145692","NESS CITY",-99.9106,38.4475,686,"COOP","15783"
"145744","NEWTON 2 SW",-97.3728,38.0450,441,"COOP","15787"
"145852","NORTON DAM",-99.9386,39.8108,713,"COOP","15793"
"145856","NORTON 9 SSE",-99.8358,39.7411,719,"COOP","15796"
"145870","NORWICH",-97.8533,37.4594,454,"COOP","15798"
"145888","OAKLEY 4 W",-100.9453,39.1128,945,"COOP","15800"
"145906","OBERLIN",-100.5250,39.8267,794,"COOP","15802"
"145972","OLATHE 3 E",-94.7603,38.8875,322,"COOP","15808"
"146100","OSKALOOSA 4",-95.2725,39.2419,335,"COOP","15821"
"146128","OTTAWA",-95.2808,38.6131,274,"COOP","15824"
"146209","PAOLA",-94.8778,38.5911,262,"COOP","15837"
"146242","PARSONS 2 NW",-95.2875,37.3689,277,"COOP","15840"
"146333","PERRY LAKE",-95.4167,39.1167,293,"COOP","15848"
"146378","PHILLIPSBURG",-99.3253,39.7575,573,"COOP","15853"
"146435","PLAINVILLE 4",-99.3817,39.2450,675,"COOP","15857"
"146549","PRATT 3 W",-98.8081,37.6383,601,"COOP","15873"
"146637","QUINTER",-100.2367,39.0597,816,"COOP","15880"
"146808","RICHFIELD 1",-101.7725,37.2989,1039,"COOP","15895"
"147050","RUSSELL SPRI",-101.1667,38.9606,934,"COOP","15914"
"147093","SAINT FRANCI",-101.8097,39.7675,1025,"COOP","15923"
"147271","SCOTT CITY",-100.9181,38.4828,905,"COOP","15945"
"147397","SHARON SPRIN",-101.7500,38.8964,1052,"COOP","15955"
"147534","SMILEYBERG",-96.8656,37.5342,405,"COOP","15962"
"147542","SMITH CENTER",-98.7781,39.7778,560,"COOP","15963"
"147551","SMOLAN 1 NE",-97.6678,38.7431,390,"COOP","15965"
"147796","STERLING",-98.2078,38.2144,499,"COOP","15971"
"147922","SUBLETTE",-100.8408,37.4758,882,"COOP","15978"
"148038","SYRACUSE",-101.7558,37.9858,994,"COOP","15982"
"148061","TALLGRASS PR",-96.5592,38.4342,381,"COOP","15985"
"148235","TRIBUNE 1 W",-101.7758,38.4661,1108,"COOP","16013"
"148240","TRIBUNE 14 N",-101.7142,38.6575,1111,"COOP","16015"
"148250","TROY 3 N",-95.0881,39.8283,317,"COOP","16017"
"148259","TUTTLE CREEK",-96.5994,39.2478,322,"COOP","16020"
"148287","ULYSSES 3 NE",-101.2908,37.5986,933,"COOP","16024"
"148495","WAKEENEY",-99.8828,39.0289,750,"COOP","16036"
"148563","WAMEGO",-96.3256,39.2244,308,"COOP","16044"
"148578","WASHINGTON",-97.0572,39.8219,397,"COOP","16048"
"148670","WELLINGTON",-97.4150,37.2692,372,"COOP","16054"
"148914","WILMORE 16 S",-99.0561,37.1311,518,"COOP","16071"
"148964","WINFIELD NO.",-96.9706,37.2392,354,"COOP","16077"
"148988","WINONA",-101.2472,39.0636,1013,"COOP","16080"
"150254","ASHLAND",-82.6133,38.4536,171,"COOP","16109"
"150381","BARBOURVILLE",-83.8819,36.8825,302,"COOP","16114"
"150397","BARDSTOWN 5",-85.3847,37.8194,238,"COOP","16120"
"150402","BARDWELL 2 E",-88.9947,36.8828,125,"COOP","16121"
"150422","BARREN RIVER",-86.1247,36.8978,189,"COOP","16122"
"150450","BAXTER",-83.3333,36.8500,355,"COOP","16124"
"150490","BEAVER DAM",-86.8764,37.4125,134,"COOP","16127"
"150619","BEREA COLLEG",-84.2908,37.5733,326,"COOP","16135"
"150858","BOONEVILLE 1",-83.6606,37.4667,232,"COOP","16147"
"150940","BRADFORDSVIL",-85.1517,37.4950,201,"COOP","16158"
"150955","BRANDENBURG",-86.1144,37.9561,200,"COOP","16159"
"151517","CHARLEY 2 SW",-82.7389,37.9647,226,"COOP","16194"
"151900","CRESTWOOD 4",-85.4167,38.3667,238,"COOP","16217"
"151998","CYNTHIANA",-84.3000,38.3833,213,"COOP","16228"
"152040","DANVILLE",-84.7708,37.6528,274,"COOP","16230"
"152214","DIX DAM",-84.7167,37.8000,265,"COOP","16237"
"152512","ELIZABETHTOW",-85.8783,37.6792,209,"COOP","16255"
"152791","FARMERS 2 S",-83.5500,38.1167,207,"COOP","16267"
"153223","GILBERTSVILL",-88.2678,37.0147,110,"COOP","16290"
"153246","GLASGOW",-85.9072,37.0014,235,"COOP","16293"
"153389","GRAYSON 2 E",-82.9086,38.3356,177,"COOP","16301"
"153430","GREENSBURG",-85.5022,37.2592,180,"COOP","16308"
"153741","HEIDELBERG",-83.7667,37.5500,203,"COOP","16328"
"153762","HENDERSON 7",-87.6272,37.7661,131,"COOP","16330"
"153929","HODGENVILLE-",-85.7350,37.5317,240,"COOP","16342"
"153994","HOPKINSVILLE",-87.5206,36.8492,158,"COOP","16343"
"154208","JAMESTOWN WW",-85.0617,37.0056,271,"COOP","16355"
"154433","KINGS MOUNTA",-84.6531,37.3975,396,"COOP","16367"
"154703","LEITCHFIELD",-86.2892,37.5108,189,"COOP","16379"
"154958","LOUISVILLE W",-85.6442,38.1153,193,"COOP","16411"
"155067","MADISONVILLE",-87.5244,37.3467,134,"COOP","16419"
"155097","MAMMOTH CAVE",-86.0869,37.1828,241,"COOP","16421"
"155233","MAYFIELD RAD",-88.6406,36.7581,149,"COOP","16434"
"155243","MAYSVILLE SE",-83.7872,38.6869,157,"COOP","16437"
"155524","MONTICELLO 3",-84.8275,36.8672,298,"COOP","16455"
"155640","MOUNT STERLI",-83.9333,38.0583,293,"COOP","16463"
"155648","MOUNT VERNON",-84.3333,37.3500,354,"COOP","16464"
"155694","MURRAY",-88.3081,36.6125,161,"COOP","16470"
"155834","NOLIN RIVER",-86.2492,37.2792,207,"COOP","16476"
"156580","PRINCETON 1",-87.8672,37.1244,151,"COOP","16533"
"156595","PROVIDENCE",-87.7622,37.3997,125,"COOP","16534"
"156882","ROCHESTER FE",-86.8939,37.2164,125,"COOP","16544"
"156988","ROUGH RIVER",-86.5000,37.6167,169,"COOP","16546"
"157049","RUSSELLVILLE",-86.8883,36.8550,174,"COOP","16548"
"157215","SCOTTSVILLE",-86.2172,36.7222,259,"COOP","16564"
"157510","SOMERSET 2 N",-84.6167,37.1167,320,"COOP","16582"
"157677","STEARNS 2 S",-84.4833,36.6667,372,"COOP","16592"
"157800","SUMMER SHADE",-85.7067,36.8861,263,"COOP","16596"
"158551","WEST LIBERTY",-83.2667,37.9167,253,"COOP","16631"
"158709","WILLIAMSBURG",-84.1500,36.7333,287,"COOP","16639"
"158714","WILLIAMSTOWN",-84.6106,38.6586,287,"COOP","16641"
"160098","ALEXANDRIA",-92.4611,31.3206,27,"COOP","16656"
"160103","ALEXANDRIA 5",-92.4489,31.2489,26,"COOP","16658"
"160205","AMITE",-90.5333,30.7000,29,"COOP","16660"
"160349","ASHLAND",-93.1331,32.1633,73,"COOP","16666"
"160537","BASTROP",-92.0056,32.7689,22,"COOP","16674"
"160800","BIENVILLE 3",-92.9433,32.3744,94,"COOP","16693"
"160945","BOGALUSA",-89.8667,30.7833,30,"COOP","16695"
"161232","BOYCE 3 WNW",-92.7164,31.3944,24,"COOP","16702"
"161241","BREAUX BRIDG",-91.9033,30.2233,2,"COOP","16704"
"161246","BRUSLY 2 W",-91.2667,30.3833,6,"COOP","16705"
"161287","BUNKIE",-92.1786,30.9594,17,"COOP","16706"
"161292","BURAS",-89.5167,29.3333,2,"COOP","16707"
"161411","CALHOUN RESE",-92.3478,32.5133,55,"COOP","16715"
"161565","CARVILLE 2 S",-91.1167,30.2000,8,"COOP","16725"
"161899","CLINTON 5 SE",-90.9733,30.8178,61,"COOP","16738"
"161979","COLUMBIA LOC",-92.1072,32.1667,24,"COOP","16745"
"162144","COUSHATTA 3",-93.3053,32.0639,60,"COOP","16753"
"162212","CROWLEY 2 NE",-92.3478,30.2408,8,"COOP","16758"
"162361","DE QUINCY",-93.4692,30.4347,15,"COOP","16772"
"162367","DE RIDDER",-93.2869,30.8428,58,"COOP","16774"
"162534","DONALDSONVIL",-91.0333,30.0667,4,"COOP","16783"
"162800","ELIZABETH",-92.7833,30.8500,38,"COOP","16793"
"162981","EUNICE",-92.4303,30.4917,15,"COOP","16803"
"163079","FARMERVILLE",-92.4075,32.7750,55,"COOP","16807"
"163313","FRANKLIN 3 N",-91.5442,29.8233,4,"COOP","16815"
"163331","FRANKLINTON",-90.2022,30.7842,73,"COOP","16821"
"163433","GALLIANO",-90.3000,29.4500,2,"COOP","16823"
"163800","GRAND COTEAU",-92.0411,30.4183,17,"COOP","16838"
"163979","HACKBERRY 8",-93.4031,29.8889,2,"COOP","16849"
"164030","HAMMOND 5 E",-90.3667,30.5000,11,"COOP","16852"
"164407","HOUMA",-90.7333,29.5833,5,"COOP","16875"
"164674","JEANERETTE 5",-91.7108,29.9592,6,"COOP","16886"
"164696","JENA 4 WSW",-92.2006,31.6661,64,"COOP","16888"
"164700","JENNINGS",-92.6667,30.2000,8,"COOP","16889"
"164739","JONESVILLE L",-91.8500,31.4833,21,"COOP","16895"
"165021","LAFAYETTE",-92.0650,30.2192,8,"COOP","16911"
"165090","LAKE PROVIDE",-91.1667,32.8000,30,"COOP","16922"
"165266","LEESVILLE",-93.2397,31.1417,76,"COOP","16926"
"165620","LSU BEN HUR",-91.1667,30.3667,6,"COOP","16942"
"165624","LSU CITRUS R",-89.8225,29.5811,1,"COOP","16943"
