This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"MOGN2","TRUCKEE R NR",-119.9308,39.5072,1430,"HYD","68900"
"MOHA3","LAKE MOHAVE",-114.5686,35.1972,196,"HYD","68903"
"MOLG1","FLINT RIVER",-84.5264,33.0475,207,"HYD","68929"
"MONN4","MONKSVILLE R",-74.3000,41.1000,107,"HYD","68968"
"MOOV1","MAD RVR NR M",-72.7436,44.2783,166,"HYD","69001"
"MORA4","MORRILTON",-92.7319,35.1275,85,"HYD","69023"
"MORF1","HILLSBOROUGH",-82.3125,28.0972,0,"HYD","69026"
"MORQ2","MORRISSEY RI",-114.9667,49.4500,1802,"HYD","69050"
"MOTV2","LID 1232 MON",-79.5833,38.4000,878,"HYD","69087"
"MPDT2","MIDDLE FORK",-100.8800,29.5000,-9999,"HYD","69137"
"MPOO1","MILLPORT",-80.8967,40.7083,354,"HYD","69175"
"MRFO1","MONROE FALLS",-81.4189,41.2847,323,"HYD","69306"
"MRGP1","MERCER",-80.2322,41.2256,360,"HYD","69322"
"MRNV2","MARION TVA R",-81.4833,36.8500,-9999,"HYD","69420"
"MRSO3","MADRAS",-121.1333,44.6833,744,"HYD","69481"
"MRTC2","MANCOS RVR N",-108.7408,37.0275,1541,"HYD","69491"
"MSHC1","MT.SAINT HEL",-122.6139,38.6561,1220,"HYD","69621"
"MSHN7","MARSH CK AT",-78.5936,35.8164,60,"HYD","69631"
"MSNA3","SENATOR MOUN",-114.3214,35.8365,1384,"HYD","69665"
"MSQN2","MESQUITE AP",-114.0533,36.8411,600,"HYD","69707"
"MSTN4","AIRPORT",-74.4153,40.7992,58,"HYD","69749"
"MSVA4","SPAVINAW CRE",-94.5511,36.3644,-9999,"HYD","69761"
"MSWV1","MT SNOW",-72.9000,42.9700,-9999,"HYD","69772"
"MSZM7","LITTLE SAC R",-93.4833,37.4833,-9999,"HYD","69783"
"MTBQ2","ROCK CREEK M",-119.1500,49.1200,1174,"HYD","69807"
"MTCS1","LITL RVR",-82.5008,34.0714,108,"HYD","69832"
"MTDW2","MOUNTAIN DAL",-79.5181,39.6183,765,"HYD","69848"
"MTGK2","JOHNS CREEK",-82.4667,37.5667,-9999,"HYD","69865"
"MTHG1","PEACOCK CREE",-81.5203,31.8136,-9999,"HYD","69880"
"MTJC1","MATILIJA CAN",-119.3711,34.5411,1341,"HYD","69905"
"MTMC1","MT. MADONNA",-121.7044,37.0109,555,"HYD","69930"
"MTNI3","MILTON",-85.1350,39.7406,-9999,"HYD","69944"
"MTOK2","N. FORK LICK",-84.0203,38.5947,202,"HYD","69972"
"MTPA3","CR143 SR 93",-114.5519,35.8203,697,"HYD","69979"
"MTRC1","MUSTANG RIDG",-120.7602,36.1934,551,"HYD","70004"
"MTSN4","MOUNTAINSIDE",-74.3758,40.6831,122,"HYD","70036"
"MTST2","MITCHELL ST",-98.4944,29.3928,-9999,"HYD","70037"
"MTTT2","MARRIETTA 3E",-94.4919,33.1952,82,"HYD","70048"
"MTVW1","MOUNT VERNON",-122.3867,48.4403,4,"HYD","70069"
"MUCG1","MUCKALEE CRE",-84.2581,32.0831,98,"HYD","70106"
"MUDC1","MUD SPRINGS",-123.2917,40.7197,1037,"HYD","70112"
"MUDM3","BROOKLINE",-71.1117,42.3372,10,"HYD","70118"
"MUGT1","WEST FORK ST",-86.4333,35.8667,-9999,"HYD","70136"
"MULC1","MUD LAKE",-120.1400,38.6150,2409,"HYD","70144"
"MURS1","SALUDA R BLO",-81.2097,34.0508,52,"HYD","70183"
"MUSV2","MUSTOE",-79.6667,38.2667,671,"HYD","70197"
"MVDN2","MATSEW VLY D",-114.2167,37.5000,1668,"HYD","70221"
"MWHA3","WHITE HILLS",-114.3353,35.7325,1078,"HYD","70310"
"MWSA3","WILLOW SPRIN",-114.3791,35.3104,1189,"HYD","70338"
"MWTA4","MILLWOOD DAM",-93.9500,33.6833,76,"HYD","70345"
"MYHK2","MARY HELEN",-83.2500,36.8167,732,"HYD","70403"
"MYLA4","L&D NO.7 MUR",-92.3500,34.8000,-9999,"HYD","70411"
"MYMQ2","MOYIE MOUNTA",-115.7667,49.2500,1930,"HYD","70417"
"MYRG1","CONYERS BELO",-83.9381,33.6669,-9999,"HYD","70428"
"MYST2","PAT MAYES DA",-95.5439,33.8528,-9999,"HYD","70440"
"MYVN6","MAYVILLE NR",-79.5167,42.2500,-9999,"HYD","70453"
"MZTC1","MANZANITA FL",-117.0464,34.1600,1195,"HYD","70476"
"NACC1","NACIMIENTO R",-120.8835,35.7579,236,"HYD","70529"
"NACF1","N. ARCHIE CK",-82.3500,27.8964,-9999,"HYD","70530"
"NADC1","NATIVIDAD",-121.6250,36.6931,21,"HYD","70536"
"NAPC1","ATLAS PEAK",-122.2500,38.4330,506,"HYD","70570"
"NAWI2","WEST BR DUPA",-88.1319,41.7203,-9999,"HYD","70616"
"NBCN7","GREENSBORO",-79.7083,36.1203,-9999,"HYD","70630"
"NBKP1","NORTHBROOK",-75.6850,39.9303,-9999,"HYD","70653"
"NBPC3","BLOOMFIELD",-72.7167,41.7833,13,"HYD","70670"
"NBUN7","N BUFFALO CR",-79.7819,36.0978,220,"HYD","70693"
"NBWN7","GREENSBORO",-79.8133,36.0775,-9999,"HYD","70695"
"NBYC1","NACIMIENTO R",-121.0928,35.7886,244,"HYD","70696"
"NCCT1","NORTH CHICKA",-85.2358,35.2383,235,"HYD","70716"
"NCKC1","SNOW CREEK N",-116.6803,33.8706,610,"HYD","70743"
"NCKG1","ATLANTA",-84.3789,33.8692,247,"HYD","70745"
"NCRG1","NORCROSS",-84.2019,33.9972,268,"HYD","70772"
"NCTM5","NORTH BRANCH",-96.9586,48.8617,-9999,"HYD","70793"
"NDYG1","NOONDAY CK A",-84.5364,34.0564,-9999,"HYD","70834"
"NEDK1","VERDIGRIS RI",-95.6719,37.4122,290,"HYD","70862"
"NELA1","NEWELL 2E",-85.3992,33.4372,257,"HYD","70890"
"NEWS1","MET STATION",-81.5708,34.3203,-9999,"HYD","70985"
"NFFW1","N F NEWAUKUM",-122.7522,46.6672,122,"HYD","71023"
"NFMC1","NORTH FORK M",-119.3056,34.4925,348,"HYD","71047"
"NFPG1","NORCROSS",-84.2250,33.9056,259,"HYD","71053"
"NFPV2","N FK POUND L",-82.6167,37.1167,-9999,"HYD","71054"
"NGCT2","GARCITAS CRE",-96.8189,28.8911,-9999,"HYD","71083"
"NHDV1","NORTH HARTLA",-72.3589,43.6031,174,"HYD","71128"
"NHGC1","NEW HOGAN LK",-120.8139,38.1550,169,"HYD","71130"
"NHRQ2","NATAL HAMMER",-114.8300,49.7700,1890,"HYD","71159"
"NHVV1","NEW HAVEN RI",-73.1711,44.0617,84,"HYD","71174"
"NICG1","NICKAJACK CK",-84.5200,33.8031,-9999,"HYD","71189"
"NIPC1","NR LOPEZ LK",-120.4594,35.2003,168,"HYD","71222"
"NISW1","NISQUALLY R",-122.0833,46.7500,442,"HYD","71233"
"NITW1","NIGHTHAWK 2",-119.6192,48.9847,347,"HYD","71234"
"NIWS1","NORTH INLET",-79.1906,33.3503,-9999,"HYD","71239"
"NKSW1","NOOKSACK RIV",-122.5833,48.8500,2,"HYD","71279"
"NLNO1","NORTH LAWREN",-81.6292,40.8400,317,"HYD","71326"
"NLSC1","NOEL SPRINGS",-122.6669,39.5381,1555,"HYD","71334"
"NLXP1","NEW LEXINGTO",-79.2667,39.9333,677,"HYD","71356"
"NMEN7","NORTH MECKLE",-80.8342,35.3733,-9999,"HYD","71416"
"NMSC1","NEW MELONES",-120.5369,37.9500,427,"HYD","71464"
"NNEO2","LAKE EUCHA S",-94.9350,36.3750,-9999,"HYD","71500"
"NNWC2","CO NUNN 7 NN",-104.7550,40.8067,-9999,"HYD","71515"
"NOBG1","SNELLVILLE",-84.0378,33.7778,290,"HYD","71522"
"NOOG1","NOONDAY CK A",-84.5358,34.0683,-9999,"HYD","71569"
"NOSG1","NONES CK AT",-84.6528,33.8592,-9999,"HYD","71610"
"NOTV2","LID 1180 NOR",-79.6000,37.8500,617,"HYD","71618"
"NOXN7","NORTH CAROLI",-77.8497,34.1594,-9999,"HYD","71628"
"NPBG1","ATLANTA",-84.3428,33.8314,247,"HYD","71636"
"NPKN2","NELSON PEAK",-114.8917,35.7011,1509,"HYD","71653"
"NPOF1","NORTH PORT",-82.1936,27.1208,-9999,"HYD","71664"
"NPRF1","WCS 101 CONT",-82.2378,27.0472,-9999,"HYD","71669"
"NRDC1","NORDHOFF RID",-119.2297,34.5069,1250,"HYD","71737"
"NRGV2","NEALY RIDGE",-82.3333,37.1500,671,"HYD","71752"
"NRKW1","NOOKSACK R A",-122.2931,48.8419,46,"HYD","71765"
"NRSL1","NEW RIVER CA",-90.7861,30.1892,0,"HYD","71790"
"NRVG1","FRANKLIN 7ES",-84.9878,33.2353,194,"HYD","71808"
"NSHN7","NORMAN SHORE",-80.8803,35.5039,72,"HYD","71853"
"NSLG1","AUGUSTA",-81.9422,33.3731,30,"HYD","71862"
"NSLN3","NORTH SALEM",-71.2156,42.8492,61,"HYD","71864"
"NSSI4","NEIL SMITH N",-93.1708,41.3322,281,"HYD","71886"
"NTHC1","NORTHRIDGE",-118.5411,34.2311,341,"HYD","71922"
"NTRC1","NATURE POINT",-119.3500,37.3419,1570,"HYD","71946"
"NTYG1","NOTTELY DAM",-84.0869,34.9608,-9999,"HYD","71955"
"NUBT2","NUECES RIVER",-100.0386,29.7200,448,"HYD","71963"
"NUDN7","FALLS DAM",-78.5825,35.9408,-9999,"HYD","71968"
"NUTN6","NANUET",-74.0342,41.0883,46,"HYD","71996"
"NWKM7","SOUTH FABIUS",-92.0269,40.0061,-9999,"HYD","72107"
"NWNG1","NEWTON 11SW",-84.4463,31.1922,-9999,"HYD","72124"
"NWRA3","NEW RIVER NE",-112.0983,33.9742,704,"HYD","72144"
"OAGC1","OAK GLEN",-116.9525,34.0506,1501,"HYD","72225"
"OAKA3","OAK CREEK AT",-111.7611,34.8617,1271,"HYD","72231"
"OAKM2","OAKLAND",-79.4242,39.4219,750,"HYD","72242"
"OBII2","O BRIEN LOCK",-87.5611,41.6500,-9999,"HYD","72287"
"OBRT2","OLD BRAZOS R",-95.3386,28.9508,-9999,"HYD","72300"
"OCNC1","OCEANSIDE",-117.3581,33.2167,9,"HYD","72342"
"OCOG1","OCONEE 9NW",-83.0669,32.9397,62,"HYD","72351"
"OCWO3","OCHOCO R.S.",-120.4333,44.4000,1212,"HYD","72386"
"ODBN4","OLD BRIDGE",-74.3514,40.4150,11,"HYD","72400"
"ODLN7","ODELL ELEM S",-80.7381,35.4281,201,"HYD","72413"
"OFFG1","LITTLE SATIL",-82.0547,31.4511,18,"HYD","72449"
"OFLC1","OAT FLATS",-117.0186,33.3983,935,"HYD","72454"
"OGDC1","ORO GRANDE",-117.2953,34.5263,853,"HYD","72482"
"OGOC1","OGO RANGER S",-122.7367,40.4233,396,"HYD","72503"
"OITC1","COIT RH ALER",-121.4183,37.1506,517,"HYD","72536"
"OKGA1","OAK GROVE 2E",-87.1222,33.4472,90,"HYD","72610"
"OKHC1","OAKHURST",-119.6589,37.3439,680,"HYD","72623"
"OKVW1","OAKVILLE",-123.2333,46.8333,61,"HYD","72707"
"OKWA1","BROGLAN BRAN",-86.6253,34.7494,-9999,"HYD","72708"
"OLDF1","OLDSMAR",-82.6269,28.0506,-9999,"HYD","72729"
"OLEC1","COLE GRADE R",-116.9944,33.3142,229,"HYD","72740"
"OLEN7","VEST TREATME",-80.8556,35.2506,227,"HYD","72743"
"OLIQ2","OLIVER",-119.5500,49.1700,305,"HYD","72759"
"OLSN7","OLD STATESVI",-80.8261,35.3317,74,"HYD","72786"
"OLSW2","OLSON LOOKOU",-79.6022,39.1067,1117,"HYD","72791"
"OLYG1","AUSTELL",-84.6317,33.8361,270,"HYD","72812"
"ONIT1","ONEIDA",-84.5167,36.5000,-9999,"HYD","72908"
"OOLO2","DAM VERDIGRI",-95.6786,36.4219,208,"HYD","72971"
"OPIC1","OPIDS CAMP #",-118.0947,34.2550,1317,"HYD","72992"
"OPRN7","OLDE PROVIDE",-80.7989,35.1103,-9999,"HYD","73014"
"ORDC1","OROVILLE DAM",-121.5169,39.5331,274,"HYD","73052"
"ORIC1","REDWOOD CK N",-124.0500,41.2994,2,"HYD","73090"
"ORLT1","ORLINDA",-86.8333,36.5000,-9999,"HYD","73107"
"OSLK1","LABETTE CREE",-95.1925,37.1938,255,"HYD","73202"
"OTKG1","OOTHKALOOGA",-84.9653,34.4956,186,"HYD","73257"
"OTTC1","DEER CREEK A",-121.1100,38.5506,49,"HYD","73287"
"OURC1","OUR HOUSE",-120.9969,39.4117,597,"HYD","73317"
"OUSC1","COUSER CANYO",-117.1317,33.3372,87,"HYD","73320"
"OWCC1","OWENS CREEK",-120.1869,37.2819,129,"HYD","73362"
"OZZT2","OZONA 15 SSW",-101.2911,30.5069,941,"HYD","73468"
"PACW1","COWLITZ RIVE",-121.6833,46.6167,320,"HYD","73534"
"PAGS1","PAGELAND",-80.3406,34.7461,-9999,"HYD","73561"
"PATA1","MCDONALD CK",-86.6275,34.6925,-9999,"HYD","73696"
"PATN7","YADKIN RIVER",-81.5583,35.9908,369,"HYD","73706"
"PAWO2","BLACK BEAR C",-96.7991,36.3436,255,"HYD","73726"
"PBCC1","PIRU CREEK N",-118.8350,34.6694,872,"HYD","73752"
"PBCV2","POUND RIVER",-82.6000,37.1167,466,"HYD","73757"
"PBFO2","BLACK FORK C",-94.5119,34.7736,209,"HYD","73765"
"PBFW1","PADILLA BAY",-122.4680,48.4641,2,"HYD","73766"
"PCDT2","NORTH FORK S",-100.8800,29.5200,-9999,"HYD","73849"
"PCFA3","PIMA COUNTY",-110.7745,32.0346,940,"HYD","73856"
"PCIC1","PIRU LA/VTU",-118.7044,34.3991,249,"HYD","73876"
"PCKC1","PECKINPAH",-119.4581,37.2500,1570,"HYD","73879"
"PCKI2","POPE CREEK N",-90.9167,41.1333,160,"HYD","73883"
"PCKW2","PICKENS",-80.2167,38.6167,878,"HYD","73894"
"PCON2","PINE CY DAM",-114.3000,37.4833,1732,"HYD","73919"
"PCQC1","PIRU CANYON",-118.7566,34.5133,323,"HYD","73931"
"PCRA3","SOUTH FORK P",-110.9600,33.8000,1658,"HYD","73933"
"PCZM7","CROOKED CREE",-91.9500,39.5833,-9999,"HYD","73991"
"PDGC1","PIDGEON PASS",-117.2375,33.9528,518,"HYD","74018"
"PDSG1","POWDER SPRIN",-84.7197,33.8272,-9999,"HYD","74059"
"PEAM7","DCP LOCATED",-93.1983,37.1778,387,"HYD","74081"
"PEKN4","LITTLE FALLS",-74.2222,40.8719,51,"HYD","74111"
"PELS1","ENOREE RIVER",-82.2264,34.8564,-9999,"HYD","74126"
"PELT1","ELK RIVER AT",-85.8700,35.2967,-9999,"HYD","74127"
"PENC1","PENITENCIA W",-121.8328,37.4006,143,"HYD","74133"
"PENO2","GRAND LAKE P",-95.0411,36.4686,-9999,"HYD","74140"
"PENT1","PENITENIARY",-85.6000,36.4333,-9999,"HYD","74144"
"PFRC1","PETRIFIED FO",-122.6317,38.5756,343,"HYD","74245"
"PFTN7","PISGAH FORES",-82.7086,35.2514,646,"HYD","74258"
"PGFT2","PECOS RIVER",-103.0069,31.3641,741,"HYD","74282"
"PGPV2","POUND GAP",-82.6333,37.1500,771,"HYD","74305"
"PGRC1","PINE GROVE",-120.6333,38.4000,744,"HYD","74308"
"PGRT2","PANTHER BRAN",-95.4814,30.1911,-9999,"HYD","74312"
"PHLO3","MASON DAM",-117.9939,44.6722,1189,"HYD","74389"
"PINM7","DCP LOCATED",-92.0503,37.6656,-9999,"HYD","74519"
"PINP1","PINDLETON",-78.8047,40.5075,726,"HYD","74524"
"PIPW2","BLUESTONE RI",-81.0105,37.5438,-9999,"HYD","74552"
"PKBM7","PILOT KNOB M",-90.6472,37.6222,-9999,"HYD","74616"
"PLAL1","LAKE PONTCHA",-90.0308,30.0531,-9999,"HYD","74716"
"PLAN6","PLAINFIELD C",-75.2300,42.8600,360,"HYD","74721"
"PLBS1","PLUMB BRANCH",-82.3506,33.8403,-9999,"HYD","74731"
"PLLC1","PRATTVILLE P",-121.1569,40.2092,1378,"HYD","74810"
"PLMC1","PALOMAR ARPT",-117.2767,33.1297,93,"HYD","74821"
"PMKW2","COALTON",-80.0167,38.8833,793,"HYD","74975"
"PMRC1","THOUSAND PAL",-116.3789,33.8383,115,"HYD","74997"
"PMTA3","MT. PERKINS",-114.5208,35.5817,1474,"HYD","75010"
"PMTV2","POWELL MOUNT",-82.6500,36.8500,1006,"HYD","75014"
"PMZM7","MIDDLE FORK",-92.1278,39.5242,198,"HYD","75024"
"PNBF1","PINELLAS PAR",-82.7372,27.8719,-9999,"HYD","75033"
"PNFG1","PENFIELD 8WN",-83.2958,33.7206,132,"HYD","75070"
"PNHN7","DAN RIVER AT",-80.0503,36.3192,252,"HYD","75082"
"PNJT2","PANTHER JUNC",-103.1234,29.2054,-9999,"HYD","75085"
"PNLA3","PINAL CREEK",-110.9006,33.5731,835,"HYD","75090"
"PNOC1","PANOCHE",-120.6333,36.6333,152,"HYD","75114"
"POLA3","POLACCA WASH",-110.5613,35.6558,1598,"HYD","75217"
"PORT1","PORT ROYAL",-87.1533,36.5769,136,"HYD","75288"
"POSC1","POISON RIDGE",-119.5200,37.4031,2104,"HYD","75293"
"POSI2","KASKASKIA R",-89.3833,38.5333,-9999,"HYD","75296"
"POTG1","ORCHARD HILL",-84.2294,33.1872,232,"HYD","75303"
"PPDT2","PINTO CREEK",-100.7200,29.1500,-9999,"HYD","75365"
"PPLT1","BRADLEY CREE",-85.9792,35.3558,-9999,"HYD","75395"
"PPMA3","PINION PINES",-113.9153,35.1428,1584,"HYD","75396"
"PRCG1","ATLANTA/PROC",-84.4744,33.7942,230,"HYD","75491"
"PRDL1","PEARL RIVER",-89.8644,30.5933,14,"HYD","75526"
"PRES2","PIERRE 24S",-100.3530,44.0194,648,"HYD","75543"
"PRKA3","PAINTED ROCK",-113.0167,33.0667,202,"HYD","75592"
"PRKN7","PARK SOUTH D",-80.8481,35.1397,61,"HYD","75604"
"PRMC1","PALOMAR MOUN",-116.8500,33.3500,1677,"HYD","75631"
"PRMP1","W. BR. LACKA",-75.3272,41.5872,-9999,"HYD","75639"
"PRNO1","PERINTOWN",-84.2333,39.1167,-9999,"HYD","75650"
"PRRC1","PRAIRIE CITY",-121.1608,38.5922,85,"HYD","75691"
"PRSG1","PRESTON 1SW",-84.5483,32.0525,103,"HYD","75706"
"PRTC2","ARKANSAS RIV",-105.0156,38.3883,1531,"HYD","75730"
"PRTL1","PEARL RIVER",-89.8681,30.6381,16,"HYD","75737"
"PRUI3","WABASH RIVER",-86.1000,40.7500,-9999,"HYD","75755"
"PRUL1","PEARL RIVER",-89.7797,30.4564,10,"HYD","75757"
"PRVN7","PROVIDENCE H",-80.7639,35.1117,207,"HYD","75769"
"PRZM7","LICK CREEK",-91.6667,39.4333,-9999,"HYD","75806"
"PSCC1","PASCOES",-118.3500,35.9669,2790,"HYD","75822"
"PSGA3","PIG SPRINGS",-110.7939,32.5261,1468,"HYD","75842"
"PSHW2","SOUTH",-82.0333,37.6333,832,"HYD","75852"
"PSRC1","PROSSER CK R",-120.1367,39.3794,1716,"HYD","75894"
"PSRV2","PURCHASE RID",-82.8167,36.6500,598,"HYD","75896"
"PTAO2","POTEAU RIVER",-94.6028,35.0597,125,"HYD","75934"
"PTGV2","PISTOL GAP",-81.9333,37.1333,829,"HYD","75976"
"PTOK2","PRICETOWN",-84.4111,37.9883,302,"HYD","76039"
"PTON7","POTATO",-83.5006,35.4131,1008,"HYD","76041"
"PTPC1","POINT PINOS",-121.9333,36.6333,5,"HYD","76045"
"PTRC1","PIT R PH 1",-121.5108,40.9836,878,"HYD","76054"
"PTST2","POST 1NE",-101.3681,33.2003,792,"HYD","76084"
"PTTV2","PHILPOTT RES",-80.0272,36.7764,342,"HYD","76102"
"PWEN2","PEAVINE W. A",-119.9961,39.5597,1927,"HYD","76263"
"PWNG1","SAVANNAH RIV",-81.1539,32.1658,-9999,"HYD","76283"
"PWYC1","POWAY RANGER",-117.0625,32.9500,134,"HYD","76304"
"PYLC1","PYRAMID LAKE",-118.7630,34.6600,817,"HYD","76323"
"PYPC1","PINYON PEAK",-121.3781,36.1692,1595,"HYD","76333"
"QBYQ2","QUEENS BAY",-116.9300,49.6500,-9999,"HYD","76375"
"QNYC1","QUINCY DWR",-120.9500,39.9166,1039,"HYD","76481"
"QPCC3","QUINNIPIAC R",-72.8833,41.6000,44,"HYD","76488"
"QUAC1","QUAKING ASPE",-118.5400,36.1169,2195,"HYD","76527"
"QUIG1","QUITMAN/PINE",-83.5236,30.7256,46,"HYD","76542"
"RABC1","RAINBOW COUN",-117.1531,33.4139,322,"HYD","76570"
"RACT1","RACOON MOUNT",-85.3878,35.0567,512,"HYD","76586"
"RAFC1","CRAFTON RESE",-117.1239,34.0458,610,"HYD","76603"
"RAMN7","JACOB FORK C",-81.5672,35.5906,336,"HYD","76647"
"RAMO2","CANEY RIVER",-95.8416,36.5088,179,"HYD","76648"
"RAST2","RALLS 1SE",-101.3756,33.6683,944,"HYD","76683"
"RBAC1","ROBLA",-121.4467,38.6686,11,"HYD","76727"
"RBDS1","RUSSELL LAKE",-82.6181,34.1011,146,"HYD","76745"
"RBRN7","ROCKY BRANCH",-78.6664,35.7800,-9999,"HYD","76785"
"RCCW1","ROCK CK HWY",-122.0097,47.3625,175,"HYD","76841"
"RCEN7","REEDY CREEK",-80.6850,35.2600,-9999,"HYD","76853"
"RCHN7","DUCKETT TOP",-82.8400,35.7658,1299,"HYD","76881"
"RCHW4","RED CANYON R",-108.6694,42.6762,1762,"HYD","76890"
"RCLT2","RIO GRANDE A",-106.6014,31.9150,-9999,"HYD","76922"
"RCMN7","RICH MOUNTAI",-82.6817,35.1767,1153,"HYD","76932"
"RCNC1","RICHMOND CIT",-122.3427,37.9369,17,"HYD","76936"
"RCRT2","ROUGH CANYON",-100.9300,29.5800,-9999,"HYD","76967"
"RDBG1","REDBUD 2NNW",-84.8331,34.5642,188,"HYD","77006"
"RDBW2","HANOVER",-81.8167,37.5833,282,"HYD","77014"
"RDLA3","RANCHO DEL L",-110.7306,32.0681,965,"HYD","77067"
"RDYA4","FROG BAYOU A",-94.2716,35.5255,150,"HYD","77137"
"RDYC1","REDONDO YARD",-118.3833,33.8566,44,"HYD","77138"
"REDQ2","REDFISH CREE",-117.0800,49.6800,-9999,"HYD","77179"
"REFC1","REFUGIO ALER",-120.0861,34.5333,796,"HYD","77197"
"REMN7","CHARLOTTE FI",-80.8872,35.2247,229,"HYD","77219"
"RENI1","REYNOLDS",-116.7506,43.2044,1220,"HYD","77222"
"RFDG1","ROCKY FORD 1",-81.8408,32.6489,-9999,"HYD","77284"
"RGCC1","ROGERS CAMP",-118.6331,36.1072,2024,"HYD","77336"
"RGCN7","RIDGECREST",-82.2739,35.6258,878,"HYD","77340"
"RGMC2","ROD AND GUN",-104.8222,38.6814,1866,"HYD","77361"
"RGRN5","GILA RIVER N",-108.6747,32.7267,1247,"HYD","77379"
"RIAC1","RIALTO CHANN",-117.3681,34.0622,310,"HYD","77479"
"RICA3","RILLITO CR A",-111.0114,32.3033,689,"HYD","77484"
"RIVW2","RIVERTON",-79.5414,38.6136,780,"HYD","77607"
"RIWI1","RIRIE WEATHE",-111.7419,43.5808,1561,"HYD","77610"
"RKBC1","ROCKY BUTTE",-121.0500,35.6667,1061,"HYD","77620"
"RKXF1","ROOKERY BAY",-81.7014,26.0258,-9999,"HYD","77682"
"RKYG1","ROCKY PLAINS",-83.8842,33.4997,165,"HYD","77683"
"RLCG1","BUFORD",-84.0700,34.1325,285,"HYD","77698"
"RLD","RICHLAND AIR",-119.3031,46.3058,587,"HYD","77704"
"RLDK2","ROCKHOLDS",-84.1161,36.8272,453,"HYD","77707"
"RLOC1","RIALTO EOC",-117.4056,34.1247,432,"HYD","77745"
"RLSO2","ARKANSAS RIV",-96.7228,36.5025,237,"HYD","77755"
"RLYO3","RILEY",-119.6917,43.4711,1299,"HYD","77766"
"RMBG1","ROME",-85.2567,34.2003,169,"HYD","77769"
"RMNC1","RAMONA ALERT",-116.8764,33.0417,427,"HYD","77800"
"RMNW2","ROMNEY IFLOW",-78.7172,39.3106,-9999,"HYD","77806"
"RMSA3","RAMSEY CANYO",-110.3058,31.4467,1684,"HYD","77820"
"RMTC1","RED MOUNTAIN",-116.8403,33.6333,1341,"HYD","77827"
"RNCC1","RANCHO CORDO",-121.3122,38.6025,22,"HYD","77847"
"RNDI2","REND LAKE",-88.9667,38.0333,139,"HYD","77856"
"RNDV2","ROANOKE STAU",-78.7333,36.9167,-9999,"HYD","77865"
"ROBC1","ROBIDART RAN",-121.0314,38.1383,96,"HYD","77932"
"ROCA1","ROCKFORD",-86.2703,32.9167,115,"HYD","77952"
"ROCC1","ROCKY PEAK A",-118.6403,34.2903,741,"HYD","77954"
"ROCV2","LID 1192 ROC",-78.7500,37.8000,149,"HYD","77979"
"RODW1","ROSS RSVR NR",-121.0667,48.7333,489,"HYD","77996"
"ROLC1","BEAR RIVER R",-120.9531,39.1331,593,"HYD","78037"
"ROXT2","ROXTON",-95.7231,33.5447,152,"HYD","78133"
"RPCO2","REAGAN",-96.7169,34.3642,-9999,"HYD","78155"
"RPLW2","REPLETE",-80.4333,38.6833,363,"HYD","78181"
"RPSA3","YUMA PROVING",-114.1885,32.8348,600,"HYD","78198"
"RRCN7","RHYNE FARM",-80.6289,35.2486,67,"HYD","78235"
"RRKT2","KEEGANS BAYO",-95.5619,29.6558,-9999,"HYD","78271"
"RRLM7","MISS.RVR RED",-89.6500,37.7333,-9999,"HYD","78275"
"RRMC1","RED ROCK MOU",-122.8833,41.0167,2043,"HYD","78282"
"RSCG1","RESACA",-84.9414,34.5783,198,"HYD","78340"
"RSJC1","RANCHO SAN J",-120.3681,34.5306,195,"HYD","78383"
"RTDP1","RAYSTOWN LAK",-78.0071,40.4351,-9999,"HYD","78475"
"RTLC1","RATTLE SNAKE",-121.0431,40.1250,1860,"HYD","78482"
"RTMG1","ROME",-85.1708,34.2606,171,"HYD","78487"
"RTPC1","ROSEVILLE WT",-121.2264,38.7250,125,"HYD","78501"
"RUTA3","DEQ RUTHRAUF",-111.0119,32.2944,691,"HYD","78580"
"RVLC1","FIRE STN ALE",-121.3147,38.7603,46,"HYD","78613"
"RVRI2","DES PLAINES",-87.8167,41.8167,181,"HYD","78631"
"RWLW2","ROWLESBURG",-79.6656,39.3467,427,"HYD","78689"
"RYAN7","RYAN CRK BLW",-79.7989,36.0308,223,"HYD","78726"
"RYLM3","MILLERS RIVE",-72.1333,42.4667,-9999,"HYD","78746"
"RYNC1","RYAN FIELD S",-117.0214,33.7300,460,"HYD","78755"
"RYRN7","REEDY CREEK",-80.7167,35.2611,68,"HYD","78761"
"SAFN7","SHARON AMITY",-80.7978,35.1756,-9999,"HYD","78878"
"SALT2","SABINAL RIVE",-99.4925,29.4908,-9999,"HYD","78944"
"SALW4","SALT RIVER A",-111.0372,43.0131,1730,"HYD","78949"
"SAPC1","SACRAMENTO M",-121.5936,38.6983,5,"HYD","79002"
"SAPW1","FORKS",-124.1167,48.0667,232,"HYD","79009"
"SARG1","SARDIS",-81.8156,32.9375,57,"HYD","79018"
"SATO1","UNIONTOWN",-81.0256,40.1394,387,"HYD","79052"
"SAYA1","SAYRE",-86.9833,33.7097,79,"HYD","79102"
"SBCA3","SABINO CREEK",-110.8097,32.3167,829,"HYD","79129"
"SBCN7","S BUFFALO CK",-79.7258,36.0600,-9999,"HYD","79136"
