This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"237720","SHELBINA",-92.0456,39.6989,226,"COOP","20271"
"237963","SPICKARD 7 W",-93.7158,40.2472,267,"COOP","20282"
"238051","STEFFENVILLE",-91.8872,39.9714,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7714,37.6964,282,"COOP","20291"
"238184","SUMMERSVILLE",-91.6533,37.1778,360,"COOP","20296"
"238223","SWEET SPRING",-93.4167,38.9631,204,"COOP","20298"
"238252","TABLE ROCK D",-93.3075,36.5972,250,"COOP","20299"
"238466","TRUMAN DAM &",-93.3989,38.2581,193,"COOP","20308"
"238524","UNITY VILLAG",-94.3969,38.9483,287,"COOP","20312"
"238555","VALLEY CITY",-93.6097,38.8650,216,"COOP","20317"
"238577","VANDALIA",-91.4833,39.3167,233,"COOP","20322"
"238609","VIBURNUM",-91.1328,37.7119,389,"COOP","20327"
"238725","WARRENTON 1",-91.1386,38.8350,252,"COOP","20339"
"238740","WASHBURN 5 W",-94.0539,36.5750,427,"COOP","20342"
"238754","WASOLA",-92.5711,36.7922,393,"COOP","20346"
"238770","WAVERLY 3 W",-93.5211,39.2106,268,"COOP","20348"
"238777","WAYNESVILLE",-92.2319,37.8133,271,"COOP","20350"
"238805","WELDON SPRIN",-90.6828,38.6989,178,"COOP","20353"
"238910","WHITE CHURCH",-91.7719,36.9011,311,"COOP","20358"
"239034","WINDSOR #2",-93.5314,38.5331,267,"COOP","20364"
"239056","WINONA FORES",-91.3333,37.0000,303,"COOP","20365"
"240056","ADEL",-111.6000,47.0167,1586,"COOP","20371"
"240075","ALBERTON",-114.4781,47.0036,933,"COOP","20372"
"240111","ALDER 19S",-112.0856,45.0961,1752,"COOP","20376"
"240636","BELLTOWER",-104.3889,45.6261,979,"COOP","20407"
"240739","BIDDLE",-105.3381,45.0983,1015,"COOP","20412"
"240743","BIDDLE 8 SW",-105.4856,45.0403,1096,"COOP","20413"
"240770","BIG SANDY",-110.0608,48.1350,844,"COOP","20422"
"240780","BIG TIMBER",-109.9503,45.8328,1280,"COOP","20424"
"240801","BILLINGS WFO",-108.5706,45.7508,971,"COOP","20428"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241044","BOZEMAN MONT",-111.0453,45.6622,1497,"COOP","20450"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP","20452"
"241084","BRANDENBERG",-106.2314,45.8161,844,"COOP","20456"
"241088","BREDETTE",-105.2706,48.5475,804,"COOP","20457"
"241102","BRIDGER 2 N",-108.9092,45.3261,1092,"COOP","20458"
"241127","BROADUS",-105.4072,45.4442,924,"COOP","20459"
"241164","BROCKTON 20",-104.9006,47.8711,722,"COOP","20462"
"241169","BROCKWAY 3 W",-105.8300,47.2875,802,"COOP","20463"
"241297","BUSBY",-106.9597,45.5397,1045,"COOP","20470"
"241313","BUTTE SCHOOL",-112.5500,46.0167,1760,"COOP","20472"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241518","CARLYLE 12 N",-104.2911,46.7536,928,"COOP","20485"
"241525","CARTER 14 W",-111.2192,47.7919,1052,"COOP","20486"
"241692","CHESTER",-110.9661,48.5075,955,"COOP","20494"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP","20500"
"241738","CHOTEAU 8NE",-112.0222,47.8642,1140,"COOP","20501"
"241758","CIRCLE",-105.5950,47.4122,754,"COOP","20502"
"241875","COHAGEN",-106.6167,47.0567,831,"COOP","20512"
"241883","COHAGAN 21 E",-106.1706,47.0244,802,"COOP","20514"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"241974","CONRAD",-111.9614,48.1794,1082,"COOP","20525"
"241984","CONTENT 3 SS",-107.5486,47.9764,753,"COOP","20528"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242122","CULBERTSON",-104.5092,48.1503,592,"COOP","20540"
"242275","DEER LODGE 3",-112.7975,46.3911,1478,"COOP","20558"
"242409","DILLON WMCE",-112.6447,45.2128,1593,"COOP","20570"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242629","EAST GLACIER",-113.2239,48.4469,1465,"COOP","20599"
"242689","EKALAKA",-104.5461,45.8903,1044,"COOP","20604"
"242738","ELLISTON",-112.4342,46.5631,1548,"COOP","20609"
"242793","ENNIS",-111.7242,45.3475,1510,"COOP","20612"
"242820","ETHRIDGE",-112.1250,48.5578,1080,"COOP","20616"
"242827","EUREKA RANGE",-115.0644,48.8978,772,"COOP","20618"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP","20629"
"243098","FORSYTH",-106.6744,46.2719,767,"COOP","20632"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP","20634"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP","20646"
"243346","GALATA 16 SW",-111.5675,48.2922,1082,"COOP","20654"
"243530","GILDFORD",-110.3022,48.5653,860,"COOP","20676"
"243554","GLASGOW 14 N",-106.8569,48.3511,646,"COOP","20679"
"243555","GLASGOW WFO",-106.6256,48.2231,692,"COOP","20680"
"243556","GLASGOW 46 S",-107.2311,47.6886,856,"COOP","20681"
"243581","GLENDIVE",-104.7183,47.1064,633,"COOP","20685"
"243707","GRANT 5 SE",-113.0283,44.9411,1762,"COOP","20693"
"243727","GRASS RANGE",-108.8031,47.0258,1064,"COOP","20696"
"243753","GREAT FALLS",-111.3847,47.4597,1129,"COOP","20702"
"243915","HARDIN",-107.6081,45.7322,885,"COOP","20712"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243947","HARLOWTON 11",-109.9475,46.5775,1403,"COOP","20719"
"243984","HAUGAN 1 W",-115.4225,47.3889,963,"COOP","20721"
"244038","HEBGEN DAM",-111.3392,44.8667,1978,"COOP","20733"
"244084","HERON 2 NW",-116.0014,48.0800,683,"COOP","20739"
"244133","HIGHWOOD 7 N",-110.6681,47.6422,1036,"COOP","20742"
"244174","HINGHAM 12 N",-110.4550,48.7261,899,"COOP","20745"
"244180","HINSDALE 4 S",-107.1528,48.3475,855,"COOP","20747"
"244181","HINSDALE 21",-107.3128,48.1267,718,"COOP","20748"
"244241","HOLTER DAM",-112.0122,46.9914,1063,"COOP","20754"
"244248","HOMESTEAD 5",-104.4558,48.4189,636,"COOP","20756"
"244302","HOYT 3 SW",-104.8689,46.9247,648,"COOP","20759"
"244328","HUNGRY HORSE",-114.0217,48.3425,963,"COOP","20760"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244358","HYSHAM",-107.2278,46.2942,798,"COOP","20765"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244386","INGOMAR 14 N",-107.2078,46.7392,852,"COOP","20770"
"244506","JOLIET",-108.9736,45.4892,1151,"COOP","20776"
"244512","JOPLIN",-110.7719,48.5600,1013,"COOP","20778"
"244545","JUDITH GAP 1",-109.4900,46.6661,1554,"COOP","20785"
"244558","KALISPELL GL",-114.2636,48.3042,901,"COOP","20786"
"244715","KNOBS 4 SW",-104.1583,45.8728,941,"COOP","20797"
"244820","LAKEVIEW",-111.8125,44.5994,2045,"COOP","20801"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP","20806"
"244978","LEWISTOWN 11",-109.4114,46.9056,1513,"COOP","20810"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245020","LIBBY 32 SSE",-115.2239,47.9733,1097,"COOP","20818"
"245030","LIMA",-112.5911,44.6392,1912,"COOP","20819"
"245043","LINDBERGH LA",-113.7125,47.4083,1317,"COOP","20823"
"245045","LINDSAY",-105.1522,47.2253,820,"COOP","20824"
"245080","LIVINGSTON 1",-110.5689,45.4836,1484,"COOP","20829"
"245088","LIVINGSTON R",-110.5450,45.6969,1432,"COOP","20831"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245303","MAC KENZIE",-104.7353,46.1422,856,"COOP","20854"
"245334","MALTA",-107.8714,48.3589,689,"COOP","20855"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245572","MEDICINE LAK",-104.4514,48.4828,592,"COOP","20874"
"245596","MELSTONE",-107.8689,46.6008,890,"COOP","20877"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP","20879"
"245712","MILLEGAN 14",-111.1633,46.8750,1515,"COOP","20891"
"245740","MISSOULA 6 N",-114.0911,46.9244,974,"COOP","20896"
"245754","MIZPAH 4 NNW",-105.2919,46.2858,756,"COOP","20899"
"245791","MOLT 6 SW",-108.9703,45.7844,1219,"COOP","20901"
"245870","MOORHEAD 9 N",-105.7517,45.1758,981,"COOP","20908"
"245872","MOSBY 4 ENE",-107.8225,47.0219,887,"COOP","20910"
"245961","MYSTIC LAKE",-109.7311,45.2436,1995,"COOP","20919"
"246157","NORRIS MADIS",-111.6325,45.4856,1446,"COOP","20928"
"246236","OPHEIM 10 N",-106.3800,48.9997,877,"COOP","20936"
"246238","OPHEIM 12 SS",-106.3153,48.6956,912,"COOP","20937"
"246586","PLENTYWOOD",-104.5561,48.7789,629,"COOP","20962"
"246601","PLEVNA",-104.5164,46.4178,847,"COOP","20964"
"246640","POLSON KERR",-114.2419,47.6775,832,"COOP","20973"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP","20974"
"246672","PORT OF MORG",-107.8322,48.9997,863,"COOP","20977"
"246685","POTOMAC",-113.5744,46.8814,1103,"COOP","20978"
"246691","POWDERVILLE",-105.0350,45.8525,853,"COOP","20979"
"246862","RAPELJE 4S",-109.2533,45.9150,1219,"COOP","20986"
"246893","RAYMOND BORD",-104.5753,48.9947,727,"COOP","20987"
"246918","RED LODGE 2",-109.2375,45.2131,1676,"COOP","20990"
"247034","RIDGEWAY 1 S",-104.4478,45.5022,1011,"COOP","21006"
"247128","ROBERTS 1 N",-109.1697,45.3753,1423,"COOP","21012"
"247159","ROGERS PASS",-112.2906,47.1900,1280,"COOP","21017"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP","21023"
"247248","RUDYARD 21 N",-110.5961,48.8542,914,"COOP","21027"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP","21033"
"247265","SACO 1 NNW",-107.3528,48.4661,666,"COOP","21035"
"247342","SAND CREEK",-108.7269,47.5775,887,"COOP","21052"
"247382","SAVAGE",-104.3378,47.4536,602,"COOP","21058"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP","21060"
"247500","SHELBY",-111.8553,48.5042,1013,"COOP","21065"
"247540","SHONKIN 7 S",-110.5769,47.5319,1311,"COOP","21071"
"247560","SIDNEY",-104.1467,47.7283,589,"COOP","21072"
"247562","SIDNEY 2 S",-104.1564,47.6781,573,"COOP","21073"
"247620","SIMPSON 6 N",-110.2147,48.9992,858,"COOP","21078"
"247740","SONNETTE 2 W",-105.8683,45.4183,1189,"COOP","21085"
"247800","SPRINGDALE",-110.2256,45.7375,1287,"COOP","21091"
"247894","STEVENSVILLE",-114.0911,46.5136,1036,"COOP","21095"
"247967","SULA 14 NE",-113.7383,45.9106,1573,"COOP","21100"
"248021","SUN RIVER 4",-111.7406,47.4778,1097,"COOP","21106"
"248165","TERRY",-105.3022,46.7939,685,"COOP","21117"
"248211","THOMPSON FAL",-115.3594,47.5933,725,"COOP","21122"
"248239","TIZER GARDEN",-112.0225,46.3731,1424,"COOP","21126"
"248324","TOWNSEND",-111.5378,46.3308,1170,"COOP","21130"
"248363","TRIDENT",-111.4747,45.9469,1230,"COOP","21134"
"248380","TROUT CREEK",-115.6278,47.8669,718,"COOP","21136"
"248415","TURNER 11 N",-108.3894,48.9992,909,"COOP","21141"
"248430","TWIN BRIDGES",-112.3261,45.5472,1410,"COOP","21143"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP","21153"
"248569","VIDA 6 NE",-105.3686,47.8800,696,"COOP","21160"
"248607","VOLBORG",-105.6808,45.8436,908,"COOP","21164"
"248693","WARRICK 2 NW",-109.6453,48.0878,1295,"COOP","21169"
"248777","WESTBY",-104.0500,48.8708,607,"COOP","21172"
"248783","WESTERN AG R",-114.0836,46.3286,1096,"COOP","21173"
"248809","WEST GLACIER",-113.9847,48.5003,961,"COOP","21175"
"248939","WHITEWATER",-107.6250,48.7597,711,"COOP","21192"
"248957","WIBAUX 2 E",-104.1567,46.9878,822,"COOP","21194"
"249048","WINNETT 6NNE",-108.3164,47.0831,873,"COOP","21207"
"249054","WINNETT 12 S",-108.5664,46.9258,989,"COOP","21209"
"249067","WISDOM",-113.4514,45.6178,1847,"COOP","21210"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP","21216"
"249187","YAAK 9 NNE",-115.6314,48.9500,937,"COOP","21225"
"249900","ZORTMAN",-108.5272,47.9178,1231,"COOP","21230"
"250001","ADAMS",-96.5119,40.4619,381,"COOP","21232"
"250030","AGATE 3 E",-103.7347,42.4244,1329,"COOP","21233"
"250050","AINSWORTH",-99.8556,42.5522,765,"COOP","21236"
"250070","ALBION",-98.0033,41.6842,546,"COOP","21237"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP","21250"
"250320","ARCADIA",-99.1231,41.4244,658,"COOP","21252"
"250420","ATKINSON",-98.9783,42.5342,643,"COOP","21263"
"250435","AUBURN 5 ESE",-95.7469,40.3706,283,"COOP","21265"
"250525","BARTLETT 4 S",-98.5494,41.8278,652,"COOP","21271"
"250622","BEATRICE 1 N",-96.7500,40.2994,395,"COOP","21278"
"250734","BELGRADE",-98.0739,41.4636,520,"COOP","21285"
"250760","BENKELMAN",-101.5417,40.0536,922,"COOP","21287"
"250781","BENNINGTON 3",-96.2094,41.3539,379,"COOP","21295"
"250945","BLOOMFIELD",-97.6539,42.5992,515,"COOP","21300"
"250961","BLUE HILL 4",-98.5047,40.3058,610,"COOP","21303"
"251145","BRIDGEPORT",-103.1042,41.6675,1117,"COOP","21310"
"251149","BRIDGEPORT 1",-103.3678,41.5639,1265,"COOP","21311"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP","21314"
"251345","BURWELL",-99.1433,41.7769,663,"COOP","21321"
"251361","BUSHNELL 15",-103.8769,41.0103,1576,"COOP","21326"
"251365","BUTTE",-98.8511,42.9131,552,"COOP","21327"
"251408","CALLAWAY 8WS",-100.0750,41.2519,896,"COOP","21331"
"251450","CANADAY STEA",-99.7008,40.6944,720,"COOP","21336"
"251575","CHADRON 1 SS",-103.0072,42.8161,1070,"COOP","21339"
"251602","CHAPPELL",-102.4717,41.0964,1134,"COOP","21342"
"251680","CLAY CENTER",-97.9372,40.5031,530,"COOP","21345"
"251684","CLAY CENTER",-98.0536,40.5208,533,"COOP","21346"
"251825","COLUMBUS 3 N",-97.3275,41.4639,442,"COOP","21351"
"252000","CRESCENT LAK",-102.4372,41.7608,1164,"COOP","21362"
"252020","CRETE",-96.9467,40.6194,437,"COOP","21364"
"252037","CROFTON",-97.4969,42.7364,427,"COOP","21368"
"252065","CULBERTSON",-100.8300,40.2331,797,"COOP","21370"
"252100","CURTIS 3 NNE",-100.4936,40.6742,829,"COOP","21373"
"252645","ELLSWORTH",-102.2825,42.0631,1219,"COOP","21401"
"252680","ELSMERE 9 EN",-100.0106,42.1717,809,"COOP","21406"
"252690","ELWOOD 8 S",-99.8861,40.4767,732,"COOP","21407"
"252715","EMERSON",-96.7261,42.2822,440,"COOP","21409"
"252770","ERICSON 6 WN",-98.7842,41.7986,642,"COOP","21414"
"252790","EUSTIS 2 NW",-100.0536,40.6864,820,"COOP","21415"
"252820","FAIRBURY",-97.1714,40.1356,415,"COOP","21421"
"252980","FORT CALHOUN",-96.0919,41.4467,399,"COOP","21427"
"253037","FRANKLIN #2",-98.9486,40.0939,574,"COOP","21432"
"253050","FREMONT",-96.4669,41.4300,360,"COOP","21434"
"253065","FRIEND",-97.2778,40.6522,472,"COOP","21435"
"253175","GENEVA",-97.5964,40.5314,497,"COOP","21439"
"253185","GENOA 2 W",-97.7644,41.4514,485,"COOP","21440"
"253365","GOTHENBURG",-100.1511,40.9400,788,"COOP","21451"
"253425","GREELEY",-98.5336,41.5461,616,"COOP","21458"
"253461","GRESHAM 3 W",-97.4694,41.0308,497,"COOP","21460"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP","21476"
"253605","HARRISBURG 1",-103.9542,41.6331,1402,"COOP","21477"
"253615","HARRISON",-103.8842,42.6858,1478,"COOP","21478"
"253618","HARRISON 9 N",-103.7867,42.8003,1228,"COOP","21480"
"253660","HASTINGS 4 N",-98.3833,40.6475,591,"COOP","21486"
"253735","HEBRON",-97.5903,40.1750,451,"COOP","21490"
"253810","HERSHEY 5 SS",-100.9775,41.1056,900,"COOP","21500"
"253910","HOLDREGE",-99.3625,40.4350,707,"COOP","21507"
"254035","HOWELLS",-97.0031,41.7175,463,"COOP","21514"
"254043","HUBBELL",-97.4983,40.0100,448,"COOP","21515"
"254335","KEARNEY 4 NE",-99.0131,40.7264,649,"COOP","21530"
"254432","KILGORE 1 NE",-100.9450,42.9503,927,"COOP","21533"
"254455","KINGSLEY DAM",-101.6706,41.2097,1011,"COOP","21535"
"254865","LISCO",-102.6222,41.4983,1071,"COOP","21560"
"254903","LODGEPOLE 8",-102.6583,41.2661,1202,"COOP","21563"
"254906","LODGEPOLE NO",-102.6400,41.1531,1181,"COOP","21564"
"254945","LORETTO 7 W",-98.2139,41.7614,640,"COOP","21565"
"255040","LYNCH",-98.4583,42.8294,424,"COOP","21570"
"255050","LYONS",-96.4789,41.9378,390,"COOP","21571"
"255269","MAX 13 N",-101.3806,40.2972,995,"COOP","21584"
"255311","MCCOOK 17 NN",-100.6961,40.4389,837,"COOP","21587"
"255312","MCCOOK NO 2",-100.6297,40.2156,786,"COOP","21588"
"255362","MEAD 6 S",-96.4808,41.1431,352,"COOP","21593"
"255525","MILLER",-99.3886,40.9283,704,"COOP","21600"
"255555","MINATARE DAM",-103.4842,41.9178,1263,"COOP","21602"
"255565","MINDEN",-98.9511,40.5150,658,"COOP","21603"
"255700","MULLEN",-101.0459,42.0426,980,"COOP","21611"
"255780","NAPONEE",-99.1381,40.0761,597,"COOP","21614"
"255810","NEBRASKA CIT",-95.8867,40.6986,322,"COOP","21616"
"255830","NELIGH",-98.0275,42.1303,536,"COOP","21620"
"255840","NELSON",-98.0733,40.1983,523,"COOP","21621"
"255940","NICKERSON 3N",-96.4425,41.5650,415,"COOP","21628"
"255997","NORFOLK 4 W",-97.4856,42.0289,471,"COOP","21638"
"256040","NORTH LOUP",-98.7747,41.4933,597,"COOP","21643"
"256075","NORTH PLATTE",-100.7494,41.0569,922,"COOP","21650"
"256135","OAKDALE",-97.9675,42.0678,521,"COOP","21653"
"256200","OGALLALA",-101.7206,41.1275,985,"COOP","21659"
"256328","ORCHARD 12 N",-98.2678,42.5169,524,"COOP","21670"
"256365","ORLEANS 2 W",-99.4558,40.1314,625,"COOP","21674"
"256375","OSCEOLA",-97.5514,41.1842,506,"COOP","21675"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP","21677"
"256386","OSHKOSH 10 N",-102.1844,41.4953,1074,"COOP","21678"
"256390","OSHKOSH 8 SW",-102.4375,41.3039,1167,"COOP","21679"
"256454","OXFORD 7 NW",-99.6531,40.3217,693,"COOP","21686"
"256720","PIERCE",-97.5206,42.1958,485,"COOP","21705"
"256837","POLK",-97.7875,41.0756,530,"COOP","21717"
"257040","RAVENNA",-98.9142,41.0333,625,"COOP","21730"
"257070","RED CLOUD",-98.5197,40.0978,524,"COOP","21734"
"257351","ROYAL 3 NE",-98.1000,42.3792,549,"COOP","21751"
"257515","SAINT PAUL 4",-98.4697,41.2686,541,"COOP","21760"
"257545","SALEM 5 SW",-95.7883,40.0225,320,"COOP","21763"
"257667","SCOTTSBLUFF",-103.6397,41.8644,1185,"COOP","21768"
"257798","SHICKLEY 4 S",-97.7331,40.3619,501,"COOP","21778"
"257830","SIDNEY 6 NNW",-103.0214,41.2128,1317,"COOP","21781"
"258090","SPRINGVIEW",-99.7467,42.8222,761,"COOP","21794"
"258117","STANTON 7 NE",-97.1747,42.0414,482,"COOP","21798"
"258133","STAPLETON 5",-100.5986,41.4581,911,"COOP","21801"
"258215","STOCKVILLE",-100.3817,40.5247,747,"COOP","21803"
"258328","SURPRISE",-97.3089,41.1056,471,"COOP","21811"
"258395","SYRACUSE",-96.1886,40.6825,335,"COOP","21816"
"258410","TABLE ROCK 4",-96.0861,40.2353,338,"COOP","21819"
"258455","TAYLOR",-99.3814,41.7708,692,"COOP","21821"
"258465","TECUMSEH 1 S",-96.1939,40.3544,338,"COOP","21823"
"258480","TEKAMAH",-96.2264,41.7861,338,"COOP","21824"
"258628","TRENTON DAM",-101.0614,40.1736,856,"COOP","21828"
"258745","UTICA",-97.3486,40.8914,485,"COOP","21839"
"258755","VALENTINE NW",-100.6931,42.5711,893,"COOP","21841"
"258795","VALLEY 1 WNW",-96.3672,41.3197,349,"COOP","21844"
"258806","VERDEL 6SSE",-98.2158,42.7189,411,"COOP","21847"
"258915","WAKEFIELD",-96.8617,42.2667,424,"COOP","21853"
"258920","WALLACE 2 W",-101.2094,40.8433,975,"COOP","21854"
"259193","WESTON 3NW",-96.7775,41.2211,407,"COOP","21867"
"259200","WEST POINT",-96.7142,41.8450,399,"COOP","21868"
"259325","WILSONVILLE",-100.1044,40.1122,701,"COOP","21875"
"260438","ARTHUR 4 NW",-115.1858,40.7811,1920,"COOP","21897"
"260795","BEOWAWE",-116.4747,40.5903,1433,"COOP","21910"
"260800","BEOWAWE U OF",-116.5875,39.9003,1750,"COOP","21911"
"261327","BUNKERVILLE",-114.1242,36.7733,472,"COOP","21929"
"261485","CARSON CITY",-119.7678,39.1464,1418,"COOP","21941"
"261590","CATHEDRAL GO",-114.4069,37.8044,1472,"COOP","21943"
"262119","DAGGET PASS",-119.8914,38.9783,2235,"COOP","21969"
"262243","DESERT NATL",-115.3597,36.4378,890,"COOP","21973"
"262394","DUFURRENA",-119.0144,41.8681,1463,"COOP","21989"
"262570","ELKO",-115.7425,40.8600,1596,"COOP","21999"
"262708","EUREKA",-115.9619,39.5178,1993,"COOP","22005"
"262780","FALLON EXPER",-118.7811,39.4572,1209,"COOP","22008"
"263114","GIBBS RANCH",-115.2153,41.5736,1829,"COOP","22022"
"263340","GREAT BASIN",-114.2267,39.0092,2082,"COOP","22032"
"263512","HAWTHORNE",-118.6300,38.5175,1320,"COOP","22039"
"263671","HIKO",-115.2236,37.5581,1218,"COOP","22043"
"263957","IMLAY",-118.1631,40.6564,1298,"COOP","22050"
"264016","JACKPOT",-114.6744,41.9867,1612,"COOP","22054"
"264095","JIGGS 8 SSE",-115.6206,40.3450,1768,"COOP","22063"
"264236","KINGS RIVER",-118.2253,41.7456,1292,"COOP","22071"
"264341","LAGES",-114.6153,40.0633,1817,"COOP","22077"
"264349","LAHONTAN DAM",-119.0644,39.4689,1265,"COOP","22078"
"264391","LAMOILLE 2 N",-115.4861,40.7447,1753,"COOP","22083"
"264439","LAS VEGAS NW",-115.1853,36.0472,661,"COOP","22090"
"264480","LAUGHLIN",-114.5806,35.1692,184,"COOP","22093"
"264527","LEONARD CREE",-118.7192,41.5172,1287,"COOP","22101"
"264935","MCDERMITT",-117.7200,41.9961,1380,"COOP","22129"
"265168","MINA",-118.1058,38.3867,1387,"COOP","22143"
"265191","MINDEN",-119.7758,38.9547,1435,"COOP","22144"
"265371","MOORMAN RANC",-115.3192,39.3344,1993,"COOP","22150"
"265400","MOUNT CHARLE",-115.6453,36.2597,2316,"COOP","22153"
"265818","OROVADA 3 W",-117.8389,41.5681,1280,"COOP","22171"
"265846","OVERTON",-114.4581,36.5508,381,"COOP","22176"
"265890","PAHRUMP",-116.0033,36.2786,815,"COOP","22179"
"266242","PINE VALLEY",-116.1200,40.4294,1584,"COOP","22196"
"266514","RACHEL",-115.7461,37.6467,1469,"COOP","22203"
"266746","REESE RIVER",-117.4128,39.0625,1996,"COOP","22210"
"266791","RENO NWSFO",-119.7956,39.5683,1516,"COOP","22218"
"267175","RUTH",-114.9911,39.2764,2088,"COOP","22228"
"267192","RYE PATCH DA",-118.3047,40.4661,1260,"COOP","22230"
"267369","SEARCHLIGHT",-114.9217,35.4661,1079,"COOP","22241"
"267620","SMOKEY VALLE",-117.1742,38.7839,1715,"COOP","22252"
"267690","SOUTH FORK S",-115.7447,40.6758,1606,"COOP","22257"
"267691","SPANISH SPRI",-119.7092,39.6369,1368,"COOP","22258"
"267697","SPARKS",-119.7333,39.5558,1328,"COOP","22261"
"267820","STEAD",-119.8833,39.6222,1561,"COOP","22267"
"267908","SUNNYSIDE",-115.0228,38.4236,1615,"COOP","22273"
"267953","SUTCLIFFE",-119.5983,39.9503,1189,"COOP","22275"
"268186","TOPAZ LAKE 3",-119.5100,38.7319,1556,"COOP","22285"
"268588","VALLEY OF FI",-114.5131,36.4297,610,"COOP","22297"
"268761","VIRGINIA CIT",-119.6483,39.3128,1932,"COOP","22299"
"268822","WABUSKA 6 SE",-119.1189,39.0747,1330,"COOP","22305"
"269072","WILDHORSE RE",-115.8008,41.6358,1898,"COOP","22314"
"269168","WINNEMUCCA #",-117.7467,40.9392,1311,"COOP","22323"
"269229","YERINGTON",-119.1575,38.9992,1335,"COOP","22325"
"270690","BERLIN",-71.1833,44.4500,283,"COOP","22349"
"270913","BRADFORD 2",-72.0028,43.2581,252,"COOP","22357"
"271647","COLEBROOK",-71.4833,44.9000,317,"COOP","22370"
"272174","DURHAM",-70.9500,43.1500,24,"COOP","22382"
"272302","EAST MILFORD",-71.6264,42.8269,70,"COOP","22385"
"272800","EPPING",-71.0833,43.0333,49,"COOP","22388"
"272999","FIRST CONN L",-71.2833,45.0833,506,"COOP","22392"
"273182","FRANKLIN FAL",-71.6500,43.4667,131,"COOP","22399"
"273658","GREENVILLE 1",-71.8000,42.7833,274,"COOP","22413"
"274218","HOPKINTON LA",-71.7500,43.1833,134,"COOP","22424"
"274234","HUDSON 1 SSE",-71.4148,42.7829,57,"COOP","22425"
"274329","JEFFERSON",-71.5000,44.4167,376,"COOP","22430"
"274399","KEENE",-72.3167,42.9500,155,"COOP","22432"
"274480","LAKEPORT 2",-71.4667,43.5500,152,"COOP","22434"
"275013","MACDOWELL DA",-71.9833,42.9000,293,"COOP","22444"
"275211","MASSABESIC L",-71.4000,42.9833,76,"COOP","22448"
"275712","NASHUA 2 NNW",-71.4833,42.7833,40,"COOP","22461"
"275868","NEWPORT",-72.1833,43.3833,241,"COOP","22468"
"275995","NORTH CONWAY",-71.1272,44.0544,162,"COOP","22471"
"276070","NORTH HAMPTO",-70.8228,42.9589,18,"COOP","22474"
"276550","OTTER BROOK",-72.2333,42.9500,207,"COOP","22482"
"276818","PINKHAM NOTC",-71.2500,44.2667,612,"COOP","22485"
"277833","SALISBURY",-71.5006,43.3553,168,"COOP","22498"
"278539","SURRY MOUNTA",-72.3167,43.0000,168,"COOP","22507"
"279091","WENTWORTH",-71.9156,43.9519,189,"COOP","22525"
"279278","WEST HAMPSTE",-71.2011,42.9111,91,"COOP","22528"
"279966","YORK POND",-71.3333,44.5000,466,"COOP","22543"
"280734","BELVIDERE BR",-75.0836,40.8292,80,"COOP","22555"
"280847","BLACKWELLS M",-74.5825,40.4603,28,"COOP","22560"
"280907","BOONTON 1 SE",-74.4033,40.8922,85,"COOP","22561"
"280927","BOUND BROOK",-74.5750,40.5603,15,"COOP","22562"
"281335","CANOE BROOK",-74.3539,40.7436,55,"COOP","22573"
"281351","CAPE MAY 2 N",-74.9358,38.9536,1,"COOP","22576"
