This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"218808","WELLS",-93.7333,43.7333,365,"COOP","19357"
"218907","WHEATON",-96.4953,45.8050,310,"COOP","19360"
"218986","WILD RIVER S",-92.7489,45.5231,287,"COOP","19366"
"219001","WILLMAR 2N",-95.0422,45.1550,352,"COOP","19369"
"219033","WINDOM",-95.1194,43.8736,419,"COOP","19372"
"219046","WINNEBAGO",-94.1883,43.7689,338,"COOP","19373"
"219059","WINNIBIGOSHI",-94.0586,47.4306,401,"COOP","19374"
"219072","WINONA DAM 5",-91.6703,44.0875,202,"COOP","19376"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP","19382"
"219170","WORTHINGTON",-95.5803,43.6450,479,"COOP","19386"
"219173","WRIGHT 4 NW",-93.0700,46.7181,395,"COOP","19387"
"219249","ZUMBROTA",-92.6667,44.3000,300,"COOP","19394"
"220173","AMORY LOCK &",-88.4883,34.0117,70,"COOP","19405"
"220290","ASHLAND",-89.1767,34.8328,195,"COOP","19411"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP","19421"
"220656","BELMONT 2 SS",-88.1994,34.4772,187,"COOP","19423"
"220792","BILOXI",-89.0008,30.3931,3,"COOP","19425"
"221389","CANTON 4N",-90.0361,32.6714,76,"COOP","19446"
"221738","CLEVELAND",-90.7389,33.7367,40,"COOP","19458"
"221804","COFFEEVILLE",-89.6714,33.9803,73,"COOP","19461"
"221860","COLLINSVILLE",-88.7603,32.4200,94,"COOP","19466"
"222773","ENID DAM",-89.9058,34.1600,91,"COOP","19495"
"223441","GLOSTER",-91.0186,31.2022,131,"COOP","19514"
"223700","GUNTOWN 3 NW",-88.7036,34.4839,110,"COOP","19529"
"223975","HERNANDO",-89.9853,34.8161,116,"COOP","19536"
"224265","HOUSTON",-89.0083,33.9278,83,"COOP","19543"
"224377","INDEPENDENCE",-89.8214,34.6989,105,"COOP","19544"
"224869","LAMBERT 1 W",-90.3058,34.2017,47,"COOP","19563"
"224966","LEAKESVILLE",-88.5500,31.1500,32,"COOP","19567"
"225070","LIBERTY 5 W",-90.8944,31.1631,105,"COOP","19570"
"226177","NATCHEZ",-91.3406,31.5894,59,"COOP","19614"
"226484","OCEAN SPRING",-88.7169,30.3594,3,"COOP","19621"
"226513","OKATIBBEE RE",-88.8111,32.4758,107,"COOP","19625"
"226527","OLIVE BRANCH",-89.8472,34.9356,88,"COOP","19627"
"226642","P HARRISON D",-89.7286,31.7486,154,"COOP","19632"
"226644","P HARRISON T",-89.1531,32.4031,140,"COOP","19634"
"227066","PLEASANT HIL",-89.9119,34.8989,108,"COOP","19655"
"227106","PONTOTOC",-88.9928,34.2547,153,"COOP","19656"
"227128","POPLARVILLE",-89.5453,30.8408,95,"COOP","19659"
"227840","SAUCIER EXP",-89.0550,30.6264,70,"COOP","19692"
"227921","SENATOBIA",-89.9592,34.6314,73,"COOP","19694"
"228374","STATE UNIVER",-88.7822,33.4692,56,"COOP","19705"
"229006","TUPELO 3",-88.6953,34.2356,79,"COOP","19728"
"229079","UNIVERSITY",-89.5358,34.3803,116,"COOP","19734"
"229230","VICKSBURG CI",-90.8750,32.3850,24,"COOP","19749"
"229326","WALNUT GROVE",-89.4683,32.5692,110,"COOP","19750"
"229439","WAYNESBORO 2",-88.6708,31.6775,61,"COOP","19756"
"229743","WINONA 5 E",-89.6353,33.4881,119,"COOP","19772"
"230051","ALBANY",-94.3308,40.2486,267,"COOP","19784"
"230127","ALTON 6 SE",-91.3044,36.6300,247,"COOP","19788"
"230143","AMITY 4 NE",-94.3600,39.8914,274,"COOP","19790"
"230163","ANDERSON 3W",-94.4853,36.6450,338,"COOP","19792"
"230204","APPLETON CIT",-94.0281,38.1869,260,"COOP","19796"
"230368","AVA 12 SW",-92.8514,36.8753,344,"COOP","19806"
"230608","BETHANY",-94.0269,40.2575,289,"COOP","19814"
"230657","BILLINGS 2 N",-93.5500,37.0839,412,"COOP","19815"
"230747","BLUE LICK",-93.1967,39.0156,241,"COOP","19821"
"230789","BOLIVAR 1 NE",-93.3911,37.6167,315,"COOP","19824"
"230824","BOONVILLE 4S",-92.8103,38.9392,214,"COOP","19831"
"230856","BOWLING GREE",-91.2594,39.3839,241,"COOP","19832"
"230887","BRANSON AP",-93.1969,36.5258,397,"COOP","19835"
"231087","BUFFALO 2 N",-93.1067,37.6667,331,"COOP","19840"
"231141","BURLINGTON J",-95.0894,40.4450,293,"COOP","19843"
"231145","BUTLER 4W",-94.4050,38.2611,241,"COOP","19845"
"231189","CALIFORNIA",-92.5731,38.6286,265,"COOP","19849"
"231216","CAMERON",-94.2531,39.7414,308,"COOP","19851"
"231275","CANTON L AND",-91.5158,40.1433,149,"COOP","19853"
"231283","CAP AU GRIS",-90.6886,39.0031,137,"COOP","19854"
"231340","CARROLLTON",-93.4886,39.3594,215,"COOP","19860"
"231383","CASSVILLE RA",-93.8578,36.6728,408,"COOP","19865"
"231580","CHILLICOTHE",-93.5592,39.7850,212,"COOP","19872"
"231640","CLARKSVILLE",-90.9053,39.3731,140,"COOP","19876"
"231773","COLOMA",-93.5222,39.5378,238,"COOP","19884"
"231822","CONCEPTION",-94.6833,40.2394,338,"COOP","19892"
"231837","CONCORDIA",-93.5703,38.9783,233,"COOP","19893"
"231924","COSBY 2 W",-94.7078,39.8536,277,"COOP","19895"
"232220","DE SOTO",-90.5058,38.1228,214,"COOP","19907"
"232302","DORA",-92.2328,36.7797,302,"COOP","19913"
"232482","EDINA",-92.1678,40.1692,238,"COOP","19922"
"232809","FARMINGTON",-90.4103,37.7922,283,"COOP","19945"
"232850","FESTUS",-90.3981,38.2306,183,"COOP","19952"
"233038","FREDERICKTOW",-90.3086,37.5739,219,"COOP","19958"
"233043","FREEDOM",-91.6900,38.4647,227,"COOP","19959"
"233102","GALLATIN 4W",-93.9633,39.9108,282,"COOP","19963"
"233375","GRANT CITY 5",-94.4978,40.4639,332,"COOP","19979"
"233416","GREEN CITY",-92.9492,40.3503,277,"COOP","19980"
"233568","HAMILTON 2 W",-94.0347,39.7425,274,"COOP","19989"
"233601","HANNIBAL WAT",-91.3719,39.7233,217,"COOP","19991"
"233661","HARTVILLE",-92.5164,37.2453,396,"COOP","19994"
"233838","HIGGINSVILLE",-93.7075,39.0733,255,"COOP","20001"
"234136","IBERIA",-92.2889,38.0892,284,"COOP","20010"
"234154","INDEPENDENCE",-94.3861,39.0647,300,"COOP","20011"
"234226","JACKSON",-89.6678,37.3781,134,"COOP","20014"
"234271","JEFFERSON CI",-92.1833,38.5833,204,"COOP","20015"
"234544","KIRKSVILLE",-92.5747,40.2058,296,"COOP","20057"
"234694","LAKESIDE",-92.6208,38.2044,180,"COOP","20067"
"234705","LAMAR",-94.2697,37.4994,299,"COOP","20068"
"234825","LEBANON 2 W",-92.6936,37.6850,367,"COOP","20076"
"234919","LICKING 4 N",-91.8831,37.5544,360,"COOP","20085"
"235027","LOCKWOOD",-93.9489,37.3908,326,"COOP","20090"
"235098","LOUISIANA",-91.0464,39.4514,156,"COOP","20094"
"235130","LURAY 2 N",-91.8781,40.4892,226,"COOP","20096"
"235307","MARSHFIELD",-92.9097,37.3381,454,"COOP","20106"
"235340","MARYVILLE 2",-94.8342,40.3458,300,"COOP","20109"
"235541","MEXICO",-91.8861,39.1756,244,"COOP","20116"
"235594","MILLER 1 E",-93.8258,37.2136,399,"COOP","20122"
"235671","MOBERLY",-92.4369,39.4194,262,"COOP","20123"
"235704","MONETT 4 SW",-93.9619,36.8619,421,"COOP","20125"
"235708","MONROE CITY",-91.7333,39.6500,219,"COOP","20126"
"235784","MORRISVILLE",-93.4431,37.4603,335,"COOP","20133"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP","20137"
"235987","NEVADA WATER",-94.3733,37.8394,250,"COOP","20145"
"236269","ODESSA 4 SE",-93.8261,38.9525,243,"COOP","20162"
"236402","OSCEOLA",-93.7000,38.0500,233,"COOP","20169"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP","20174"
"236563","PATTONSBURG",-94.1294,40.0147,251,"COOP","20182"
"236641","PERRYVILLE W",-89.9200,37.7342,153,"COOP","20184"
"236745","PLEASANT HIL",-94.2647,38.8100,305,"COOP","20196"
"236775","POLO",-94.0408,39.5361,304,"COOP","20202"
"236777","POMME DE TER",-93.3169,37.9050,274,"COOP","20203"
"236791","POPLAR BLUFF",-90.4056,36.7578,113,"COOP","20204"
"236826","POTOSI 5 SW",-90.8600,37.8908,314,"COOP","20208"
"236846","PRAIRIE HILL",-92.7908,39.5400,198,"COOP","20210"
"236866","PRINCETON",-93.5839,40.3986,299,"COOP","20211"
"237064","RAYTOWN NO 2",-94.4817,38.9744,285,"COOP","20217"
"237116","RICHMOND 3 S",-93.9700,39.2422,213,"COOP","20223"
"237263","ROLLA UNI OF",-91.7758,37.9572,356,"COOP","20230"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP","20235"
"237309","ROUND SPRING",-91.4278,37.2597,249,"COOP","20237"
"237397","ST CHARLES E",-90.5169,38.8147,142,"COOP","20239"
"237398","ST CHARLES 7",-90.5231,38.6856,137,"COOP","20240"
"237506","SALEM",-91.5364,37.6331,366,"COOP","20262"
"237514","SALISBURY",-92.8106,39.4247,223,"COOP","20263"
"237578","SAVERTON LOC",-91.2494,39.6361,144,"COOP","20265"
"237632","SEDALIA WATE",-93.2228,38.6753,238,"COOP","20266"
"237656","SENECA 1 W",-94.6214,36.8333,263,"COOP","20269"
"237720","SHELBINA",-92.0456,39.6989,226,"COOP","20271"
"237963","SPICKARD 7 W",-93.7158,40.2472,267,"COOP","20282"
"238051","STEFFENVILLE",-91.8872,39.9714,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7714,37.6964,282,"COOP","20291"
"238223","SWEET SPRING",-93.4167,38.9631,204,"COOP","20298"
"238252","TABLE ROCK D",-93.3075,36.5972,250,"COOP","20299"
"238292","TARKIO #2",-95.3867,40.4372,298,"COOP","20301"
"238313","TECUMSEH",-92.2567,36.5886,250,"COOP","20303"
"238444","TRENTON",-93.6086,40.0825,255,"COOP","20306"
"238466","TRUMAN DAM &",-93.3989,38.2581,193,"COOP","20308"
"238523","UNIONVILLE",-93.0031,40.4750,323,"COOP","20311"
"238524","UNITY VILLAG",-94.3969,38.9483,287,"COOP","20312"
"238555","VALLEY CITY",-93.6097,38.8650,216,"COOP","20317"
"238577","VANDALIA",-91.4833,39.3167,233,"COOP","20322"
"238609","VIBURNUM",-91.1328,37.7119,389,"COOP","20327"
"238725","WARRENTON 1",-91.1386,38.8350,252,"COOP","20339"
"238740","WASHBURN 5 W",-94.0539,36.5750,427,"COOP","20342"
"238754","WASOLA",-92.5711,36.7922,393,"COOP","20346"
"238770","WAVERLY 3 W",-93.5211,39.2106,268,"COOP","20348"
"238805","WELDON SPRIN",-90.6828,38.6989,178,"COOP","20353"
"238880","WEST PLAINS",-91.8347,36.7425,308,"COOP","20356"
"239034","WINDSOR #2",-93.5314,38.5331,267,"COOP","20364"
"239056","WINONA FORES",-91.3333,37.0000,303,"COOP","20365"
"240075","ALBERTON",-114.4781,47.0036,933,"COOP","20372"
"240111","ALDER 19S",-112.0856,45.0961,1752,"COOP","20376"
"240636","BELLTOWER",-104.3889,45.6261,979,"COOP","20407"
"240739","BIDDLE",-105.3381,45.0983,1015,"COOP","20412"
"240743","BIDDLE 8 SW",-105.4856,45.0403,1096,"COOP","20413"
"240770","BIG SANDY",-110.0608,48.1350,844,"COOP","20422"
"240780","BIG TIMBER",-109.9503,45.8328,1280,"COOP","20424"
"240801","BILLINGS WFO",-108.5706,45.7508,971,"COOP","20428"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241044","BOZEMAN MONT",-111.0453,45.6622,1497,"COOP","20450"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP","20452"
"241081","BRADY 27 ENE",-111.2597,48.0750,1032,"COOP","20455"
"241084","BRANDENBERG",-106.2314,45.8161,844,"COOP","20456"
"241088","BREDETTE",-105.2706,48.5475,804,"COOP","20457"
"241102","BRIDGER 2 N",-108.9092,45.3261,1092,"COOP","20458"
"241127","BROADUS",-105.4072,45.4442,924,"COOP","20459"
"241164","BROCKTON 20",-104.9006,47.8711,722,"COOP","20462"
"241169","BROCKWAY 3 W",-105.8300,47.2875,802,"COOP","20463"
"241297","BUSBY",-106.9597,45.5397,1045,"COOP","20470"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241518","CARLYLE 12 N",-104.2911,46.7536,928,"COOP","20485"
"241525","CARTER 14 W",-111.2192,47.7919,1052,"COOP","20486"
"241692","CHESTER",-110.9661,48.5075,955,"COOP","20494"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP","20500"
"241738","CHOTEAU 8NE",-112.0222,47.8642,1140,"COOP","20501"
"241758","CIRCLE",-105.5950,47.4122,754,"COOP","20502"
"241875","COHAGEN",-106.6167,47.0567,831,"COOP","20512"
"241883","COHAGAN 21 E",-106.1706,47.0244,802,"COOP","20514"
"241905","COLSTRIP",-106.6336,45.8944,981,"COOP","20516"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"241974","CONRAD",-111.9614,48.1794,1082,"COOP","20525"
"241984","CONTENT 3 SS",-107.5486,47.9764,753,"COOP","20528"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242122","CULBERTSON",-104.5092,48.1503,592,"COOP","20540"
"242409","DILLON WMCE",-112.6447,45.2128,1593,"COOP","20570"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242689","EKALAKA",-104.5461,45.8903,1044,"COOP","20604"
"242738","ELLISTON",-112.4342,46.5631,1548,"COOP","20609"
"242793","ENNIS",-111.7242,45.3475,1510,"COOP","20612"
"242827","EUREKA RANGE",-115.0644,48.8978,772,"COOP","20618"
"242996","FISHTAIL",-109.5072,45.4533,1372,"COOP","20626"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP","20629"
"243098","FORSYTH",-106.6744,46.2719,767,"COOP","20632"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP","20646"
"243346","GALATA 16 SW",-111.5675,48.2922,1082,"COOP","20654"
"243378","GARDINER",-110.7036,45.0317,1608,"COOP","20662"
"243486","GIBSON 2 NE",-109.4939,46.0400,1361,"COOP","20673"
"243489","GIBSON DAM",-112.7536,47.6017,1399,"COOP","20675"
"243530","GILDFORD",-110.3022,48.5653,860,"COOP","20676"
"243554","GLASGOW 14 N",-106.8569,48.3511,646,"COOP","20679"
"243555","GLASGOW WFO",-106.6256,48.2231,692,"COOP","20680"
"243556","GLASGOW 46 S",-107.2311,47.6886,856,"COOP","20681"
"243581","GLENDIVE",-104.7183,47.1064,633,"COOP","20685"
"243707","GRANT 5 SE",-113.0283,44.9411,1762,"COOP","20693"
"243727","GRASS RANGE",-108.8031,47.0258,1064,"COOP","20696"
"243753","GREAT FALLS",-111.3847,47.4597,1129,"COOP","20702"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243947","HARLOWTON 11",-109.9475,46.5775,1403,"COOP","20719"
"243984","HAUGAN 1 W",-115.4225,47.3889,963,"COOP","20721"
"244038","HEBGEN DAM",-111.3392,44.8667,1978,"COOP","20733"
"244084","HERON 2 NW",-116.0014,48.0800,683,"COOP","20739"
"244133","HIGHWOOD 7 N",-110.6681,47.6422,1036,"COOP","20742"
"244180","HINSDALE 4 S",-107.1528,48.3475,855,"COOP","20747"
"244248","HOMESTEAD 5",-104.4558,48.4189,636,"COOP","20756"
"244302","HOYT 3 SW",-104.8689,46.9247,648,"COOP","20759"
"244328","HUNGRY HORSE",-114.0217,48.3425,963,"COOP","20760"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244358","HYSHAM",-107.2278,46.2942,798,"COOP","20765"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244386","INGOMAR 14 N",-107.2078,46.7392,852,"COOP","20770"
"244506","JOLIET",-108.9736,45.4892,1151,"COOP","20776"
"244512","JOPLIN",-110.7719,48.5600,1013,"COOP","20778"
"244538","JUDITH GAP",-109.7525,46.6764,1396,"COOP","20784"
"244558","KALISPELL GL",-114.2636,48.3042,901,"COOP","20786"
"244715","KNOBS 4 SW",-104.1583,45.8728,941,"COOP","20797"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP","20806"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245020","LIBBY 32 SSE",-115.2239,47.9733,1097,"COOP","20818"
"245043","LINDBERGH LA",-113.7125,47.4083,1317,"COOP","20823"
"245045","LINDSAY",-105.1522,47.2253,820,"COOP","20824"
"245080","LIVINGSTON 1",-110.5689,45.4836,1484,"COOP","20829"
"245088","LIVINGSTON R",-110.5450,45.6969,1432,"COOP","20831"
"245123","LOGAN LANDFI",-111.4164,45.8814,1293,"COOP","20836"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245303","MAC KENZIE",-104.7353,46.1422,856,"COOP","20854"
"245334","MALTA",-107.8714,48.3589,689,"COOP","20855"
"245338","MALTA 7 E",-107.7286,48.3939,680,"COOP","20858"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245572","MEDICINE LAK",-104.4514,48.4828,592,"COOP","20874"
"245596","MELSTONE",-107.8689,46.6008,890,"COOP","20877"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP","20879"
"245740","MISSOULA 6 N",-114.0911,46.9244,974,"COOP","20896"
"245754","MIZPAH 4 NNW",-105.2919,46.2858,756,"COOP","20899"
"245791","MOLT 6 SW",-108.9703,45.7844,1219,"COOP","20901"
"245870","MOORHEAD 9 N",-105.7517,45.1758,981,"COOP","20908"
"245872","MOSBY 4 ENE",-107.8225,47.0219,887,"COOP","20910"
"245961","MYSTIC LAKE",-109.7311,45.2436,1995,"COOP","20919"
"246157","NORRIS MADIS",-111.6325,45.4856,1446,"COOP","20928"
"246238","OPHEIM 12 SS",-106.3153,48.6956,912,"COOP","20937"
"246586","PLENTYWOOD",-104.5561,48.7789,629,"COOP","20962"
"246601","PLEVNA",-104.5164,46.4178,847,"COOP","20964"
"246640","POLSON KERR",-114.2419,47.6775,832,"COOP","20973"
"246672","PORT OF MORG",-107.8322,48.9997,863,"COOP","20977"
"246685","POTOMAC",-113.5744,46.8814,1103,"COOP","20978"
"246691","POWDERVILLE",-105.0350,45.8525,853,"COOP","20979"
"246862","RAPELJE 4S",-109.2533,45.9150,1219,"COOP","20986"
"246918","RED LODGE 2",-109.2375,45.2131,1676,"COOP","20990"
"247034","RIDGEWAY 1 S",-104.4478,45.5022,1011,"COOP","21006"
"247159","ROGERS PASS",-112.2906,47.1900,1280,"COOP","21017"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP","21023"
"247247","RUDYARD 19 S",-110.6019,48.2783,877,"COOP","21026"
"247248","RUDYARD 21 N",-110.5961,48.8542,914,"COOP","21027"
"247261","RYEGATE",-109.2561,46.2986,1113,"COOP","21031"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP","21033"
"247265","SACO 1 NNW",-107.3528,48.4661,666,"COOP","21035"
"247382","SAVAGE",-104.3378,47.4536,602,"COOP","21058"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP","21060"
"247500","SHELBY",-111.8553,48.5042,1013,"COOP","21065"
"247540","SHONKIN 7 S",-110.5769,47.5319,1311,"COOP","21071"
"247560","SIDNEY",-104.1467,47.7283,589,"COOP","21072"
"247562","SIDNEY 2 S",-104.1564,47.6781,573,"COOP","21073"
"247620","SIMPSON 6 N",-110.2147,48.9992,858,"COOP","21078"
"247740","SONNETTE 2 W",-105.8683,45.4183,1189,"COOP","21085"
"247800","SPRINGDALE",-110.2256,45.7375,1287,"COOP","21091"
"247864","STANFORD",-110.2239,47.1547,1303,"COOP","21093"
"247894","STEVENSVILLE",-114.0911,46.5136,1036,"COOP","21095"
"247967","SULA 14 NE",-113.7383,45.9106,1573,"COOP","21100"
"248021","SUN RIVER 4",-111.7406,47.4778,1097,"COOP","21106"
"248165","TERRY",-105.3022,46.7939,685,"COOP","21117"
"248211","THOMPSON FAL",-115.3594,47.5933,725,"COOP","21122"
"248239","TIZER GARDEN",-112.0225,46.3731,1424,"COOP","21126"
"248324","TOWNSEND",-111.5378,46.3308,1170,"COOP","21130"
"248363","TRIDENT",-111.4747,45.9469,1230,"COOP","21134"
"248415","TURNER 11 N",-108.3894,48.9992,909,"COOP","21141"
"248430","TWIN BRIDGES",-112.3261,45.5472,1410,"COOP","21143"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP","21153"
"248569","VIDA 6 NE",-105.3686,47.8800,696,"COOP","21160"
"248607","VOLBORG",-105.6808,45.8436,908,"COOP","21164"
"248693","WARRICK 2 NW",-109.6453,48.0878,1295,"COOP","21169"
"248777","WESTBY",-104.0500,48.8708,607,"COOP","21172"
"248783","WESTERN AG R",-114.0836,46.3286,1096,"COOP","21173"
"248809","WEST GLACIER",-113.9847,48.5003,961,"COOP","21175"
"248939","WHITEWATER",-107.6250,48.7597,711,"COOP","21192"
"248957","WIBAUX 2 E",-104.1567,46.9878,822,"COOP","21194"
"249048","WINNETT 6NNE",-108.3164,47.0831,873,"COOP","21207"
"249054","WINNETT 12 S",-108.5664,46.9258,989,"COOP","21209"
"249082","WISE RIVER 3",-113.0136,45.8031,1747,"COOP","21211"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP","21216"
"249187","YAAK 9 NNE",-115.6314,48.9500,937,"COOP","21225"
"249900","ZORTMAN",-108.5272,47.9178,1231,"COOP","21230"
"250001","ADAMS",-96.5119,40.4619,381,"COOP","21232"
"250050","AINSWORTH",-99.8556,42.5522,765,"COOP","21236"
"250070","ALBION",-98.0033,41.6842,546,"COOP","21237"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP","21250"
"250320","ARCADIA",-99.1231,41.4244,658,"COOP","21252"
"250420","ATKINSON",-98.9783,42.5342,643,"COOP","21263"
"250435","AUBURN 5 ESE",-95.7469,40.3706,283,"COOP","21265"
"250525","BARTLETT 4 S",-98.5494,41.8278,652,"COOP","21271"
"250622","BEATRICE 1 N",-96.7500,40.2994,395,"COOP","21278"
"250734","BELGRADE",-98.0739,41.4636,520,"COOP","21285"
"250781","BENNINGTON 3",-96.2094,41.3539,379,"COOP","21295"
"250945","BLOOMFIELD",-97.6539,42.5992,515,"COOP","21300"
"251065","BRADSHAW",-97.7492,40.8822,524,"COOP","21306"
"251145","BRIDGEPORT",-103.1042,41.6675,1117,"COOP","21310"
"251149","BRIDGEPORT 1",-103.3678,41.5639,1265,"COOP","21311"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP","21314"
"251345","BURWELL",-99.1433,41.7769,663,"COOP","21321"
"251361","BUSHNELL 15",-103.8769,41.0103,1576,"COOP","21326"
"251365","BUTTE",-98.8511,42.9131,552,"COOP","21327"
"251408","CALLAWAY 8WS",-100.0750,41.2519,896,"COOP","21331"
"251415","CAMBRIDGE",-100.1433,40.2847,682,"COOP","21332"
"251575","CHADRON 1 SS",-103.0072,42.8161,1070,"COOP","21339"
"251602","CHAPPELL",-102.4717,41.0964,1134,"COOP","21342"
"251680","CLAY CENTER",-97.9372,40.5031,530,"COOP","21345"
"251684","CLAY CENTER",-98.0536,40.5208,533,"COOP","21346"
"251825","COLUMBUS 3 N",-97.3275,41.4639,442,"COOP","21351"
"252020","CRETE",-96.9467,40.6194,437,"COOP","21364"
"252065","CULBERTSON",-100.8300,40.2331,797,"COOP","21370"
"252100","CURTIS 3 NNE",-100.4936,40.6742,829,"COOP","21373"
"252645","ELLSWORTH",-102.2825,42.0631,1219,"COOP","21401"
"252680","ELSMERE 9 EN",-100.0106,42.1717,809,"COOP","21406"
"252690","ELWOOD 8 S",-99.8861,40.4767,732,"COOP","21407"
"252770","ERICSON 6 WN",-98.7842,41.7986,642,"COOP","21414"
"252790","EUSTIS 2 NW",-100.0536,40.6864,820,"COOP","21415"
"252820","FAIRBURY",-97.1714,40.1356,415,"COOP","21421"
"252980","FORT CALHOUN",-96.0919,41.4467,399,"COOP","21427"
"253037","FRANKLIN #2",-98.9486,40.0939,574,"COOP","21432"
"253050","FREMONT",-96.4669,41.4300,360,"COOP","21434"
"253065","FRIEND",-97.2778,40.6522,472,"COOP","21435"
"253175","GENEVA",-97.5964,40.5314,497,"COOP","21439"
"253185","GENOA 2 W",-97.7644,41.4514,485,"COOP","21440"
"253355","GORDON 6 N",-102.2036,42.8947,1128,"COOP","21449"
"253365","GOTHENBURG",-100.1511,40.9400,788,"COOP","21451"
"253425","GREELEY",-98.5336,41.5461,616,"COOP","21458"
"253461","GRESHAM 3 W",-97.4694,41.0308,497,"COOP","21460"
"253478","GROSS 1 E",-98.5539,42.9436,533,"COOP","21463"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP","21476"
"253605","HARRISBURG 1",-103.9542,41.6331,1402,"COOP","21477"
"253615","HARRISON",-103.8842,42.6858,1478,"COOP","21478"
"253630","HARTINGTON",-97.2608,42.6161,418,"COOP","21484"
"253652","HASKELL AGRI",-96.9575,42.3806,445,"COOP","21485"
"253660","HASTINGS 4 N",-98.3833,40.6475,591,"COOP","21486"
"253735","HEBRON",-97.5903,40.1750,451,"COOP","21490"
"253810","HERSHEY 5 SS",-100.9775,41.1056,900,"COOP","21500"
"253910","HOLDREGE",-99.3625,40.4350,707,"COOP","21507"
"254035","HOWELLS",-97.0031,41.7175,463,"COOP","21514"
"254043","HUBBELL",-97.4983,40.0100,448,"COOP","21515"
"254110","IMPERIAL",-101.6486,40.5183,999,"COOP","21522"
"254335","KEARNEY 4 NE",-99.0131,40.7264,649,"COOP","21530"
"254432","KILGORE 1 NE",-100.9450,42.9503,927,"COOP","21533"
"254455","KINGSLEY DAM",-101.6706,41.2097,1011,"COOP","21535"
"254865","LISCO",-102.6222,41.4983,1071,"COOP","21560"
"254906","LODGEPOLE NO",-102.6400,41.1531,1181,"COOP","21564"
"254945","LORETTO 7 W",-98.2139,41.7614,640,"COOP","21565"
"254985","LOUP CITY",-98.9714,41.2806,627,"COOP","21567"
"255040","LYNCH",-98.4583,42.8294,424,"COOP","21570"
"255050","LYONS",-96.4789,41.9378,390,"COOP","21571"
"255269","MAX 13 N",-101.3806,40.2972,995,"COOP","21584"
"255312","MCCOOK NO 2",-100.6297,40.2156,786,"COOP","21588"
"255362","MEAD 6 S",-96.4808,41.1431,352,"COOP","21593"
"255525","MILLER",-99.3886,40.9283,704,"COOP","21600"
"255555","MINATARE DAM",-103.4842,41.9178,1263,"COOP","21602"
"255565","MINDEN",-98.9511,40.5150,658,"COOP","21603"
"255700","MULLEN",-101.0459,42.0426,980,"COOP","21611"
"255780","NAPONEE",-99.1381,40.0761,597,"COOP","21614"
"255810","NEBRASKA CIT",-95.8867,40.6986,322,"COOP","21616"
"255830","NELIGH",-98.0275,42.1303,536,"COOP","21620"
"255840","NELSON",-98.0733,40.1983,523,"COOP","21621"
"255895","NEWCASTLE 1",-96.8542,42.6489,411,"COOP","21625"
"255940","NICKERSON 3N",-96.4425,41.5650,415,"COOP","21628"
"255997","NORFOLK 4 W",-97.4856,42.0289,471,"COOP","21638"
"256075","NORTH PLATTE",-100.7494,41.0569,922,"COOP","21650"
"256135","OAKDALE",-97.9675,42.0678,521,"COOP","21653"
"256200","OGALLALA",-101.7206,41.1275,985,"COOP","21659"
