This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"045983","MOUNT SHASTA",-122.3081,41.3206,1094,"COOP","10313"
"046006","MT WILSON NO",-118.0647,34.2264,1740,"COOP","10319"
"046074","NAPA STATE H",-122.2642,38.2775,11,"COOP","10329"
"046136","NEVADA CITY",-121.0008,39.2467,848,"COOP","10338"
"046144","NEWARK",-122.0325,37.5147,3,"COOP","10340"
"046154","NEW CUYAMA F",-119.6811,34.9458,658,"COOP","10343"
"046161","NEWHALL 5 NW",-118.5986,34.3994,538,"COOP","10345"
"046168","NEWMAN",-121.0178,37.2811,27,"COOP","10349"
"046174","NEW MELONES",-120.4864,38.0047,293,"COOP","10353"
"046252","NORTH FORK R",-119.5067,37.2311,802,"COOP","10368"
"046263","NORTHRIDGE C",-118.5300,34.2381,261,"COOP","10370"
"046336","OAKLAND MUSE",-122.2642,37.7983,9,"COOP","10381"
"046370","OCCIDENTAL",-122.9661,38.3858,264,"COOP","10386"
"046377","OCEANSIDE MA",-117.3950,33.2097,3,"COOP","10387"
"046506","ORLAND",-122.1997,39.7458,77,"COOP","10414"
"046508","ORLEANS",-123.5303,41.3075,122,"COOP","10415"
"046569","OXNARD",-119.1753,34.1981,1,"COOP","10426"
"046572","OXNARD WSFO",-119.1386,34.2114,19,"COOP","10427"
"046598","PACIFICA 2 S",-122.4836,37.6106,38,"COOP","10436"
"046599","PACIFICA 4 S",-122.4717,37.5917,145,"COOP","10437"
"046610","PAICINES 4 W",-121.3483,36.7156,276,"COOP","10439"
"046624","PALMDALE",-118.0942,34.5878,791,"COOP","10441"
"046646","PALO ALTO",-122.1394,37.4431,8,"COOP","10448"
"046685","PARADISE",-121.6242,39.7539,533,"COOP","10456"
"046699","PARKER RESER",-114.1708,34.2903,225,"COOP","10458"
"046719","PASADENA",-118.1447,34.1483,263,"COOP","10463"
"046773","PEARBLOSSOM",-117.8953,34.5025,930,"COOP","10474"
"046826","PETALUMA FIR",-122.6575,38.2672,9,"COOP","10482"
"046926","PINNACLES NA",-121.1822,36.4817,398,"COOP","10495"
"047050","POMONA FAIRP",-117.7656,34.0811,317,"COOP","10528"
"047077","PORTERVILLE",-119.0200,36.0678,146,"COOP","10531"
"047085","PORTOLA",-120.4719,39.8053,1478,"COOP","10532"
"047109","POTTER VALLE",-123.1286,39.3614,309,"COOP","10543"
"047150","PRIEST VALLE",-120.6953,36.1883,701,"COOP","10548"
"047195","QUINCY",-120.9475,39.9367,1042,"COOP","10551"
"047228","RAMONA FIRE",-116.9086,33.0117,448,"COOP","10558"
"047253","RANDSBURG",-117.6525,35.3692,1088,"COOP","10562"
"047306","REDLANDS",-117.1894,34.0528,402,"COOP","10580"
"047339","REDWOOD CITY",-122.2386,37.4767,9,"COOP","10585"
"047404","RICHARDSON G",-123.7931,40.0256,152,"COOP","10591"
"047414","RICHMOND",-122.3772,37.9192,1,"COOP","10592"
"047473","RIVERSIDE CI",-117.3614,33.9669,301,"COOP","10596"
"047641","SAGEHEN CREE",-120.2406,39.4317,1932,"COOP","10624"
"047643","SAINT HELENA",-122.4739,38.5072,69,"COOP","10625"
"047668","SALINAS NO 2",-121.6656,36.6594,14,"COOP","10632"
"047723","SAN BERNARDI",-117.2539,34.1344,347,"COOP","10651"
"047741","SAN DIEGO SE",-117.2258,32.7672,5,"COOP","10658"
"047767","SAN FRANCISC",-122.5044,37.7278,2,"COOP","10667"
"047807","SAN GREGORIO",-122.3617,37.3036,84,"COOP","10675"
"047813","SAN JACINTO",-116.9592,33.7869,475,"COOP","10677"
"047846","SAN LUIS DAM",-121.0578,37.0533,84,"COOP","10684"
"047851","SAN LUIS OBI",-120.6636,35.3067,96,"COOP","10685"
"047874","SAN PASQUAL",-116.9983,33.0936,128,"COOP","10695"
"047880","SAN RAFAEL C",-122.5372,37.9983,37,"COOP","10697"
"047888","SANTA ANA FI",-117.8667,33.7442,41,"COOP","10699"
"047916","SANTA CRUZ",-121.9911,36.9906,40,"COOP","10712"
"048045","SCOTIA",-124.1044,40.4831,41,"COOP","10741"
"048135","SHASTA DAM",-122.4161,40.7142,328,"COOP","10754"
"048163","SHELTER COVE",-124.0728,40.0331,75,"COOP","10758"
"048351","SONOMA",-122.4628,38.2986,30,"COOP","10807"
"048353","SONORA RS",-120.3872,37.9672,511,"COOP","10808"
"048380","SOUTH ENTR Y",-119.6489,37.5072,1561,"COOP","10811"
"048490","STANDISH HIC",-123.7269,39.8778,259,"COOP","10829"
"048560","STOCKTON FIR",-121.3178,37.9994,4,"COOP","10842"
"048587","STONY GORGE",-122.5342,39.5861,244,"COOP","10846"
"048606","STRAWBERRY V",-121.1078,39.5631,1161,"COOP","10849"
"048702","SUSANVILLE 2",-120.6631,40.4167,1275,"COOP","10862"
"048713","SUTTER HILL",-120.8008,38.3772,483,"COOP","10865"
"048752","TAFT",-119.4492,35.1400,301,"COOP","10869"
"048758","TAHOE CITY",-120.1428,39.1678,1899,"COOP","10870"
"048839","TEJON RANCHO",-118.7497,35.0233,434,"COOP","10882"
"048917","THREE RIVERS",-118.8619,36.4650,347,"COOP","10897"
"048999","TRACY CARBON",-121.4800,37.6819,41,"COOP","10908"
"049001","TRACY PUMPIN",-121.5828,37.7967,19,"COOP","10909"
"049026","TRINITY RIVE",-122.7933,40.7261,567,"COOP","10913"
"049035","TRONA",-117.3908,35.7636,517,"COOP","10914"
"049043","TRUCKEE RS",-120.1892,39.3311,1835,"COOP","10918"
"049053","TULELAKE",-121.4744,41.9600,1230,"COOP","10923"
"049073","TURLOCK #2",-120.8550,37.5006,35,"COOP","10929"
"049087","TUSTIN IRVIN",-117.7539,33.7025,72,"COOP","10931"
"049099","TWENTYNINE P",-116.0369,34.1281,602,"COOP","10933"
"049122","UKIAH",-123.2103,39.1478,193,"COOP","10939"
"049152","U C L A",-118.4428,34.0697,131,"COOP","10947"
"049325","VICTORVILLE",-117.3058,34.5350,871,"COOP","10974"
"049367","VISALIA",-119.2992,36.3283,91,"COOP","10978"
"049378","VISTA 2 NNE",-117.2269,33.2294,155,"COOP","10980"
"049452","WASCO",-119.3531,35.5975,92,"COOP","10995"
"049473","WATSONVILLE",-121.7689,36.9306,29,"COOP","11001"
"049490","WEAVERVILLE",-122.9392,40.7350,622,"COOP","11004"
"049621","WHISKEYTOWN",-122.5281,40.6117,395,"COOP","11025"
"049684","WILLITS 1 NE",-123.3428,39.4194,411,"COOP","11036"
"049699","WILLOWS 6 W",-122.3058,39.5231,71,"COOP","11040"
"049742","WINTERS",-121.9683,38.5228,41,"COOP","11047"
"049781","WOODLAND 1 W",-121.8000,38.6833,21,"COOP","11057"
"049785","WOODLAND HLS",-118.5744,34.1819,241,"COOP","11059"
"049822","WRIGHTWOOD",-117.6386,34.3617,1829,"COOP","11068"
"049855","YOSEMITE PAR",-119.5883,37.7567,1209,"COOP","11071"
"049866","YREKA",-122.6408,41.7036,800,"COOP","11073"
"050109","AKRON 4 E",-103.1436,40.1569,1384,"COOP","11083"
"050185","ALLENSPARK 1",-105.5403,40.2019,2627,"COOP","11090"
"050214","ALTENBERN",-108.3794,39.5008,1731,"COOP","11093"
"050263","ANTERO RESER",-105.8919,38.9933,2719,"COOP","11099"
"050372","ASPEN 1 SW",-106.8361,39.1881,2488,"COOP","11112"
"050454","BAILEY",-105.4767,39.4047,2356,"COOP","11118"
"050581","BEDROCK 1 N",-108.8833,38.3344,1481,"COOP","11123"
"050776","BLANCA",-105.5164,37.4378,2362,"COOP","11133"
"050797","BLUE MESA LA",-107.1647,38.4678,2316,"COOP","11136"
"050834","BONNY DAM 2",-102.1183,39.6569,1133,"COOP","11140"
"050848","BOULDER",-105.2667,39.9919,1672,"COOP","11145"
"050945","BRIGGSDALE",-104.3308,40.6486,1473,"COOP","11155"
"051020","BROWNS PARK",-109.0225,40.8633,1713,"COOP","11159"
"051060","BUCKHORN MTN",-105.2969,40.6158,2256,"COOP","11160"
"051071","BUENA VISTA",-106.1275,38.8244,2422,"COOP","11161"
"051179","BYERS 5 ENE",-104.1275,39.7403,1554,"COOP","11169"
"051186","CABIN CREEK",-105.7025,39.6508,3054,"COOP","11170"
"051268","CAMPO 7 S",-102.5544,37.0158,1255,"COOP","11174"
"051294","CANON CITY",-105.2256,38.4600,1636,"COOP","11176"
"051401","CASTLE ROCK",-104.8383,39.3700,1936,"COOP","11181"
"051443","CEDAREDGE 3",-107.8922,38.9028,2082,"COOP","11184"
"051458","CENTER 4 SSW",-106.1439,37.7067,2339,"COOP","11185"
"051528","CHEESMAN",-105.2767,39.2203,2097,"COOP","11188"
"051539","CHERAW 1 N",-103.5097,38.1147,1264,"COOP","11189"
"051564","CHEYENNE WEL",-102.3608,38.8178,1295,"COOP","11191"
"051609","CIMARRON",-107.5592,38.4442,2102,"COOP","11194"
"051660","CLIMAX",-106.1994,39.3764,3450,"COOP","11198"
"051681","COAL CREEK C",-105.3847,39.8958,2728,"COOP","11199"
"051713","COCHETOPA CR",-106.7611,38.4461,2438,"COOP","11202"
"051743","COLLBRAN 2 S",-107.9797,39.2367,1859,"COOP","11204"
"051772","COLORADO NAT",-108.7333,39.1014,1762,"COOP","11206"
"051809","COMO 4 SE",-105.8281,39.2872,2901,"COOP","11215"
"051939","CREEDE",-106.9253,37.8531,2698,"COOP","11226"
"051959","CRESTED BUTT",-106.9761,38.8786,2701,"COOP","11230"
"051964","CRESTONE 1 S",-105.6861,37.9869,2473,"COOP","11231"
"051996","CROOK",-102.8028,40.8617,1131,"COOP","11235"
"052184","DEL NORTE 2",-106.3242,37.6739,2437,"COOP","11247"
"052223","DENVER WATER",-105.0083,39.7294,1593,"COOP","11256"
"052281","DILLON 1 E",-106.0353,39.6261,2763,"COOP","11260"
"052286","DINOSAUR NAT",-108.9719,40.2442,1804,"COOP","11261"
"052441","DURANGO WATE",-107.8528,37.2917,2057,"COOP","11271"
"052446","EADS",-102.7833,38.4833,1284,"COOP","11272"
"052631","ELIZABETH 2",-104.5628,39.3742,2009,"COOP","11293"
"052790","EVERGREEN",-105.3156,39.6378,2134,"COOP","11302"
"052947","FLEMING 3 SW",-102.8631,40.6425,1297,"COOP","11314"
"052965","FLORISSANT F",-105.2881,38.9128,2573,"COOP","11316"
"053005","FORT COLLINS",-105.1314,40.6147,1525,"COOP","11319"
"053006","FORT COLLINS",-105.0236,40.5756,1500,"COOP","11320"
"053038","FORT MORGAN",-103.8042,40.2611,1320,"COOP","11326"
"053246","GATEWAY 1 SE",-108.9722,38.6825,1387,"COOP","11340"
"053258","GENOA",-103.4958,39.2775,1709,"COOP","11341"
"053261","GEORGETOWN",-105.6967,39.7156,2597,"COOP","11342"
"053307","GLADE PARK 1",-109.0528,38.9539,1926,"COOP","11343"
"053446","GOULD 4 SE S",-106.0056,40.5092,2743,"COOP","11356"
"053489","GRAND JUNCTI",-108.4658,39.0422,1451,"COOP","11362"
"053496","GRAND LAKE 1",-105.8322,40.2669,2658,"COOP","11365"
"053500","GRAND LAKE 6",-105.8708,40.1817,2526,"COOP","11366"
"053530","GRANT",-105.6794,39.4606,2644,"COOP","11368"
"053541","GREAT SAND D",-105.5189,37.7250,2475,"COOP","11371"
"053553","GREELEY UNC",-104.7042,40.4019,1437,"COOP","11375"
"053592","GREEN MT DAM",-106.3333,39.8789,2359,"COOP","11379"
"053662","GUNNISON 3 S",-106.9664,38.5297,2329,"COOP","11387"
"053867","HAYDEN",-107.2547,40.4928,1963,"COOP","11397"
"053951","HERMIT 7 ESE",-107.1097,37.7717,2758,"COOP","11398"
"054054","HOHNHOLZ RAN",-105.9953,40.9686,2365,"COOP","11404"
"054076","HOLLY",-102.1167,38.0500,1033,"COOP","11405"
"054082","HOLYOKE",-102.3042,40.5839,1137,"COOP","11407"
"054135","HOURGLASS RE",-105.6000,40.6333,2902,"COOP","11410"
"054172","HUGO 1 NW",-103.4897,39.1439,1554,"COOP","11413"
"054254","IGNACIO 8 E",-107.5333,37.0856,2018,"COOP","11417"
"054388","JOHN MARTIN",-102.9294,38.0647,1163,"COOP","11423"
"054413","JULESBURG",-102.2736,40.9894,1057,"COOP","11425"
"054538","KIM 15 NNE",-103.3219,37.4533,1570,"COOP","11432"
"054546","KIM 10 SSE",-103.2983,37.1156,1615,"COOP","11434"
"054603","KIT CARSON",-102.7881,38.7647,1305,"COOP","11442"
"054606","KIT CARSON 9",-102.7219,38.8867,1330,"COOP","11443"
"054664","KREMMLING",-106.3806,40.0581,2252,"COOP","11445"
"054724","LA JUNTA",-103.5406,37.9856,1278,"COOP","11454"
"054726","LA JUNTA 20",-103.4833,37.7167,1292,"COOP","11455"
"054734","LAKE CITY",-107.3147,38.0247,2643,"COOP","11456"
"054742","LAKE GEORGE",-105.4736,38.9061,2597,"COOP","11459"
"054762","LAKEWOOD",-105.1206,39.7489,1719,"COOP","11461"
"054770","LAMAR",-102.6308,38.0936,1106,"COOP","11462"
"054825","LARKSPUR 4 N",-104.9200,39.2786,2088,"COOP","11464"
"054834","LAS ANIMAS",-103.2158,38.0642,1186,"COOP","11465"
"054934","LEMON DAM",-107.6556,37.3769,2464,"COOP","11474"
"054945","LEROY 5 WSW",-102.9914,40.5042,1362,"COOP","11475"
"055025","LINDON 4 S",-103.4153,39.6750,1554,"COOP","11481"
"055116","LONGMONT 2 E",-105.0733,40.1589,1509,"COOP","11488"
"055322","MANASSA",-105.9394,37.1739,2344,"COOP","11494"
"055327","MANCOS",-108.2947,37.3425,2128,"COOP","11495"
"055402","MARSTON FILT",-105.0656,39.6211,1710,"COOP","11499"
"055408","MARVINE",-107.5556,40.0214,2195,"COOP","11500"
"055422","MASSADONA 3",-108.6042,40.2850,1885,"COOP","11503"
"055427","MATHESON 8 S",-103.8450,39.1286,1777,"COOP","11504"
"055446","MAYBELL",-108.0947,40.5117,1801,"COOP","11505"
"055484","MEEKER 3 W",-107.9608,40.0236,1884,"COOP","11507"
"055531","MESA VERDE N",-108.4883,37.1986,2169,"COOP","11515"
"055706","MONTE VISTA",-106.1861,37.5806,2345,"COOP","11520"
"055722","MONTROSE NO",-107.8792,38.4858,1763,"COOP","11524"
"055734","MONUMENT",-104.8672,39.1028,2158,"COOP","11528"
"055922","NEW RAYMER",-103.8461,40.6081,1458,"COOP","11541"
"055934","NEW RAYMER 2",-103.8678,40.9319,1579,"COOP","11542"
"055970","NORTHDALE",-109.0108,37.8139,2036,"COOP","11543"
"055984","NORTHGLENN",-105.0136,39.8981,1636,"COOP","11546"
"056012","NORWOOD",-108.2864,38.1317,2140,"COOP","11548"
"056203","OURAY",-107.6686,38.0206,2390,"COOP","11559"
"056259","PAGOSA SPRIN",-107.0569,37.2758,2320,"COOP","11564"
"056266","PALISADE",-108.3506,39.1136,1466,"COOP","11566"
"056306","PAONIA 1 SW",-107.6236,38.8522,1701,"COOP","11572"
"056323","PARKER",-104.7511,39.5142,1800,"COOP","11578"
"056765","PUEBLO RESER",-104.7167,38.2667,1480,"COOP","11604"
"056832","RANGELY 1 E",-108.7717,40.0894,1612,"COOP","11611"
"057020","RIDGWAY",-107.7586,38.1403,2195,"COOP","11625"
"057031","RIFLE",-107.7925,39.5336,1661,"COOP","11626"
"057050","RIO GRANDE R",-107.2678,37.7256,2882,"COOP","11630"
"057167","ROCKY FORD 2",-103.6922,38.0389,1271,"COOP","11632"
"057309","RUXTON PARK",-104.9742,38.8417,2758,"COOP","11644"
"057317","RYE 1 SW",-104.9478,37.9139,2177,"COOP","11646"
"057337","SAGUACHE",-106.1342,38.0872,2377,"COOP","11648"
"057370","SALIDA",-106.0153,38.5331,2182,"COOP","11650"
"057430","SAN LUIS 2 S",-105.4100,37.1842,2441,"COOP","11657"
"057515","SEDGWICK 5 S",-102.5169,40.8656,1216,"COOP","11668"
"057560","SHAW 4 ENE",-103.2917,39.5717,1524,"COOP","11672"
"057572","SHEEP MOUNTA",-105.2333,37.7167,2363,"COOP","11673"
"057582","SHERIDAN LAK",-102.2942,38.4678,1241,"COOP","11674"
"057656","SILVERTON",-107.6614,37.8117,2826,"COOP","11679"
"057848","SPICER",-106.4475,40.4725,2556,"COOP","11687"
"057866","SPRINGFIELD",-102.7431,37.3692,1409,"COOP","11689"
"057936","STEAMBOAT SP",-106.8661,40.5047,2023,"COOP","11695"
"057950","STERLING",-103.2225,40.6247,1200,"COOP","11698"
"058008","STRATTON",-102.5969,39.3053,1342,"COOP","11701"
"058022","STRONTIA SPR",-105.1208,39.4344,1780,"COOP","11702"
"058064","SUGARLOAF RE",-106.3733,39.2472,2968,"COOP","11703"
"058157","TACONY 10 SE",-104.0567,38.3931,1512,"COOP","11710"
"058184","TAYLOR PARK",-106.6086,38.8183,2806,"COOP","11712"
"058204","TELLURIDE 4",-107.8733,37.9492,2643,"COOP","11713"
"058429","TRINIDAD",-104.4867,37.1789,1838,"COOP","11718"
"058436","TRINIDAD LAK",-104.5569,37.1506,1923,"COOP","11721"
"058501","TWIN LAKES R",-106.3503,39.0969,2803,"COOP","11726"
"058560","URAVAN",-108.7422,38.3761,1527,"COOP","11730"
"058575","VAIL",-106.3639,39.6622,3036,"COOP","11732"
"058582","VALLECITO DA",-107.5822,37.3842,2332,"COOP","11734"
"058690","VIRGINIA DAL",-105.2186,40.9656,2138,"COOP","11739"
"058756","WALDEN",-106.2792,40.7308,2475,"COOP","11742"
"058781","WALSENBURG",-104.7681,37.6464,1875,"COOP","11743"
"058793","WALSH 1 W",-102.2978,37.3822,1212,"COOP","11744"
"058839","WATERDALE",-105.2103,40.4256,1594,"COOP","11745"
"058931","WESTCLIFFE",-105.4661,38.1317,2396,"COOP","11751"
"058995","WHEAT RIDGE",-105.0731,39.7636,1666,"COOP","11759"
"059096","WILLIAMS FOR",-106.2044,40.0375,2332,"COOP","11766"
"059181","WOLF CREEK P",-106.7906,37.4744,3243,"COOP","11770"
"059243","WRAY 2 E",-102.1889,40.0836,1076,"COOP","11775"
"059265","YAMPA",-106.9092,40.1561,2405,"COOP","11777"
"059275","YELLOW JACKE",-108.7561,37.5206,2107,"COOP","11779"
"060227","BAKERSVILLE",-73.0103,41.8417,182,"COOP","11787"
"060973","BURLINGTON",-72.9333,41.8000,155,"COOP","11800"
"061762","DANBURY",-73.4167,41.4000,123,"COOP","11808"
"062658","FALLS VILLAG",-73.3667,41.9500,168,"COOP","11816"
"063207","GROTON",-72.0394,41.3506,12,"COOP","11820"
"064488","MANSFIELD HO",-72.1833,41.7500,76,"COOP","11838"
"065445","NORFOLK 2 SW",-73.2208,41.9725,408,"COOP","11855"
"065910","NORWICH PUB",-72.0642,41.5269,6,"COOP","11866"
"067970","STAMFORD 5 N",-73.5475,41.1247,58,"COOP","11895"
"068138","STORRS",-72.2500,41.8000,198,"COOP","11897"
"072730","DOVER",-75.5167,39.2583,1,"COOP","11944"
"073595","GREENWOOD 2N",-75.5761,38.8161,14,"COOP","11947"
"075320","LEWES",-75.1389,38.7756,5,"COOP","11953"
"075915","MILFORD 2 SE",-75.4250,38.8983,11,"COOP","11956"
"076410","NEWARK UNIVE",-75.7514,39.6694,27,"COOP","11960"
"079605","WILMINGTON P",-75.5414,39.7739,82,"COOP","11971"
"080211","APALACHICOLA",-85.0247,29.7267,6,"COOP","11976"
"080228","ARCADIA",-81.8739,27.2181,9,"COOP","11977"
"080236","ARCHBOLD BIO",-81.3508,27.1819,43,"COOP","11978"
"080369","AVON PARK 2",-81.5253,27.5944,47,"COOP","11979"
"080478","BARTOW",-81.8433,27.8986,38,"COOP","11983"
"080598","BELL 4 WNW",-82.9169,29.7692,11,"COOP","11989"
"080611","BELLE GLADE",-80.6333,26.6500,5,"COOP","11990"
"080945","BRADENTON 5",-82.5014,27.4467,6,"COOP","12005"
"081046","BROOKSVILLE",-82.3658,28.6164,36,"COOP","12011"
"081276","CANAL POINT",-80.6256,26.8639,4,"COOP","12018"
"081306","CAPE FLORIDA",-80.1567,25.6719,2,"COOP","12021"
"081641","CLERMONT 7 S",-81.7481,28.4503,34,"COOP","12038"
"081858","CORAL SPRING",-80.2753,26.2606,3,"COOP","12047"
"082150","DAYTONA BEAC",-81.0636,29.1903,9,"COOP","12063"
"082220","DE FUNIAK SP",-86.0667,30.7333,70,"COOP","12066"
"082229","DELAND 1 SSE",-81.3106,29.0181,8,"COOP","12067"
"082298","DEVILS GARDE",-81.1283,26.6036,6,"COOP","12069"
"082441","DUCK KEY",-80.9069,24.7706,2,"COOP","12072"
"082915","FEDERAL POIN",-81.5389,29.7550,2,"COOP","12079"
"082944","FERNANDINA B",-81.4633,30.6600,4,"COOP","12082"
"083137","FORT DRUM 5",-80.8425,27.5878,22,"COOP","12086"
"083163","FORT LAUDERD",-80.2011,26.1019,5,"COOP","12088"
"083168","FORT LAUDERD",-80.1064,26.1406,1,"COOP","12091"
"083207","FORT PIERCE",-80.3539,27.4622,8,"COOP","12098"
"083470","GLEN ST MARY",-82.1856,30.2717,39,"COOP","12109"
"083874","HASTINGS ARC",-81.4944,29.7219,3,"COOP","12119"
"083909","HIALEAH",-80.2833,25.8333,4,"COOP","12120"
"083956","HIGH SPRINGS",-82.5972,29.8286,20,"COOP","12121"
"084095","HOMESTEAD GE",-80.5500,25.5108,3,"COOP","12128"
"084289","INVERNESS 3",-82.3125,28.8031,12,"COOP","12135"
"084320","ISLAMORADA",-80.6358,24.9181,2,"COOP","12136"
"084366","JACKSONVILLE",-81.3922,30.2900,3,"COOP","12141"
"084394","JASPER",-82.9447,30.5228,45,"COOP","12146"
"084625","KISSIMMEE 2",-81.4183,28.2803,18,"COOP","12156"
"084731","LAKE CITY 2",-82.5933,30.1844,59,"COOP","12164"
"084802","LAKELAND 2",-82.0136,27.9914,42,"COOP","12167"
"085076","LISBON",-81.7864,28.8728,21,"COOP","12174"
"085099","LIVE OAK",-82.9650,30.2889,37,"COOP","12176"
"085184","LOXAHATCHEE",-80.2164,26.4978,6,"COOP","12180"
"085275","MADISON",-83.4167,30.4500,37,"COOP","12182"
"085539","MAYO",-83.1667,30.0500,20,"COOP","12192"
"085612","MELBOURNE WF",-80.6458,28.1028,8,"COOP","12195"
"085667","MIAMI NWSFO",-80.3836,25.7553,4,"COOP","12204"
"085705","MIDDLEBURG",-81.8475,30.0603,25,"COOP","12208"
"085793","MILTON EXPER",-87.1414,30.7794,66,"COOP","12211"
"085895","MOORE HAVEN",-81.0844,26.8336,5,"COOP","12217"
"085973","MOUNTAIN LAK",-81.6000,27.9333,38,"COOP","12219"
"086065","MYAKKA RIVER",-82.3161,27.2417,6,"COOP","12223"
"086129","NEW HOPE",-85.8831,30.9539,32,"COOP","12227"
"086240","NICEVILLE",-86.4919,30.5314,18,"COOP","12229"
"086406","OASIS RANGER",-81.0333,25.8500,2,"COOP","12237"
"086414","OCALA",-82.0875,29.2058,23,"COOP","12238"
"086618","ORANGE SPRIN",-81.9681,29.4794,15,"COOP","12251"
"086753","PALATKA",-81.6606,29.6439,21,"COOP","12259"
"086767","PALM COAST 6",-81.2061,29.6347,2,"COOP","12262"
"086828","PANACEA 1 S",-84.3869,30.0153,1,"COOP","12263"
"086842","PANAMA CITY",-85.6000,30.2167,10,"COOP","12266"
"086880","PARRISH",-82.3478,27.6089,18,"COOP","12269"
"087020","PERRINE 4 W",-80.4333,25.5833,3,"COOP","12277"
"087025","PERRY",-83.5667,30.1000,14,"COOP","12278"
"087205","PLANT CITY",-82.1381,28.0208,37,"COOP","12286"
"087397","PUNTA GORDA",-81.9983,26.9164,6,"COOP","12297"
"087429","QUINCY 3 SSW",-84.5500,30.6000,75,"COOP","12300"
"087760","ROYAL PALM R",-80.5936,25.3869,2,"COOP","12306"
"087826","ST AUGUSTINE",-81.3139,29.9083,2,"COOP","12309"
"087851","SAINT LEO",-82.2600,28.3378,58,"COOP","12312"
"087886","ST PETERSBUR",-82.6272,27.7631,2,"COOP","12316"
"087982","SANFORD",-81.2686,28.8025,4,"COOP","12320"
"088565","STEINHATCHEE",-83.3061,29.7236,11,"COOP","12341"
"088780","TAMIAMI TRAI",-80.8242,25.7611,5,"COOP","12357"
"088782","TAMPA BAY AR",-82.4006,27.7053,12,"COOP","12358"
"088824","TARPON SPRIN",-82.7500,28.1500,2,"COOP","12362"
"088841","TAVERNIER",-80.5211,25.0069,2,"COOP","12363"
"088942","TITUSVILLE",-80.8328,28.6297,2,"COOP","12365"
"089120","USHER TOWER",-82.8186,29.4083,10,"COOP","12372"
"089176","VENICE",-82.4364,27.1006,2,"COOP","12373"
"089219","VERO BEACH 4",-80.4350,27.6856,6,"COOP","12378"
"089401","WAUCHULA",-81.8000,27.5500,18,"COOP","12379"
"089566","WEWAHITCHKA",-85.2000,30.1167,13,"COOP","12389"
"089707","WINTER HAVEN",-81.7331,28.0153,44,"COOP","12391"
"090010","ABBEVILLE 4",-83.3078,31.9381,73,"COOP","12395"
"090140","ALBANY 3 SE",-84.1333,31.5333,45,"COOP","12402"
"090181","ALLATOONA DA",-84.7300,34.1650,297,"COOP","12406"
"090236","ALTO 4 SE",-83.5161,34.4417,280,"COOP","12411"
"090253","AMERICUS 3 S",-84.2753,32.0503,149,"COOP","12412"
"090311","APPLING 2 NW",-82.3389,33.5619,113,"COOP","12417"
"090406","ASHBURN 3 EN",-83.6167,31.7167,133,"COOP","12419"
"090586","BAINBRIDGE I",-84.6167,30.8167,58,"COOP","12442"
"090969","BLAIRSVILLE",-83.9444,34.8544,584,"COOP","12452"
"091266","BROOKLET 1 W",-81.6731,32.3750,55,"COOP","12462"
"091340","BRUNSWICK",-81.5022,31.1681,4,"COOP","12463"
"091425","BUTLER",-84.1858,32.6525,136,"COOP","12467"
"091500","CAMILLA 3 SE",-84.2000,31.1833,53,"COOP","12474"
"091640","CARROLLTON",-85.0806,33.5972,303,"COOP","12481"
"091665","CARTERSVILLE",-84.7847,34.2261,219,"COOP","12483"
"091863","CHATSWORTH 2",-84.7650,34.7589,219,"COOP","12493"
"091908","CHICKAMAUGA",-85.2714,34.9033,236,"COOP","12495"
"091965","CLARKESVILLE",-83.5247,34.6136,408,"COOP","12498"
"091982","CLAYTON 1 SS",-83.4061,34.8619,573,"COOP","12500"
"092006","CLEVELAND",-83.7683,34.5883,485,"COOP","12503"
"092055","CLYO 1 NNW",-81.2667,32.5333,28,"COOP","12505"
"092159","COLUMBUS NO",-84.9422,32.5164,123,"COOP","12508"
"092266","CORDELE",-83.7758,31.9847,94,"COOP","12516"
"092283","CORNELIA",-83.5286,34.5181,448,"COOP","12517"
"092318","COVINGTON",-83.9142,33.5950,210,"COOP","12518"
"092450","CUTHBERT",-84.7833,31.7667,141,"COOP","12526"
"092485","DALLAS 7 NE",-84.7475,33.9881,335,"COOP","12529"
"092517","DANIELSVILLE",-83.3044,34.1175,238,"COOP","12532"
"092738","DONALSONVILL",-84.8911,31.0286,46,"COOP","12546"
"092783","DOUGLAS",-82.8433,31.5108,95,"COOP","12549"
"092839","DUBLIN",-82.9036,32.5575,70,"COOP","12552"
"092966","EASTMAN 1 W",-83.2058,32.2003,122,"COOP","12556"
"093016","EDEN 2 NW",-81.4139,32.1933,6,"COOP","12559"
"093060","ELBERTON 2 N",-82.8581,34.1456,165,"COOP","12561"
"093271","EXPERIMENT",-84.2842,33.2631,282,"COOP","12566"
"093325","FARGO 17 NE",-82.3606,30.8264,38,"COOP","12573"
"093386","FITZGERALD",-83.2500,31.7167,113,"COOP","12575"
"093465","FOLKSTON 9 S",-82.1278,30.7400,37,"COOP","12580"
"093538","FORT STEWART",-81.6289,31.8717,28,"COOP","12583"
"093570","FRANKLIN 2",-85.0931,33.2814,241,"COOP","12586"
"093621","GAINESVILLE",-83.8600,34.3006,357,"COOP","12589"
"093754","GLENNVILLE",-81.9275,31.9336,52,"COOP","12593"
"093915","GREENVILLE",-84.7350,33.0286,293,"COOP","12600"
