county_name,county_fips,year,month,date,precipitation_total_km3,max_temperature_c
San Bernardino,071,2002,4,2002-04-01,0.093209859375,33.525
San Bernardino,071,2002,5,2002-05-01,0.0104693916015625,36.991
San Bernardino,071,2002,6,2002-06-01,9.968000411987305e-06,44.32
San Bernardino,071,2002,7,2002-07-01,0.25091156249999996,47.694
San Bernardino,071,2002,8,2002-08-01,0.0,45.538
San Bernardino,071,2002,9,2002-09-01,0.171656828125,41.179
San Bernardino,071,2002,10,2002-10-01,0.19565728124999998,32.692
San Bernardino,071,2002,11,2002-11-01,0.914507875,25.833
San Bernardino,071,2002,12,2002-12-01,0.9292636249999999,19.333
San Bernardino,071,2003,1,2003-01-01,0.16054925,24.37
San Bernardino,071,2003,2,2003-02-01,2.9029585,22.583
San Bernardino,071,2003,3,2003-03-01,1.4695251249999999,26.565
San Bernardino,071,2003,4,2003-04-01,0.9776144375,29.247
San Bernardino,071,2003,5,2003-05-01,0.180212125,37.359
San Bernardino,071,2003,6,2003-06-01,0.0058710400390625,43.791
San Bernardino,071,2003,7,2003-07-01,0.2221318125,47.855
San Bernardino,071,2003,8,2003-08-01,1.0416509999999999,44.721
San Bernardino,071,2003,9,2003-09-01,0.2742968125,42.874
San Bernardino,071,2003,10,2003-10-01,0.002451887939453125,37.637
San Bernardino,071,2003,11,2003-11-01,1.1224272499999999,22.522
San Bernardino,071,2003,12,2003-12-01,1.0057033125,19.971
San Bernardino,071,2004,1,2004-01-01,0.180741765625,20.591
San Bernardino,071,2004,2,2004-02-01,2.763158,20.342
San Bernardino,071,2004,3,2004-03-01,0.6161639999999999,31.49
San Bernardino,071,2004,4,2004-04-01,0.867720875,33.076
San Bernardino,071,2004,5,2004-05-01,0.0019343519287109373,37.746
San Bernardino,071,2004,6,2004-06-01,0.0011594559326171875,43.635
San Bernardino,071,2004,7,2004-07-01,0.110762078125,46.325
San Bernardino,071,2004,8,2004-08-01,0.6034565625,44.825
San Bernardino,071,2004,9,2004-09-01,0.45616278125,40.526
San Bernardino,071,2004,10,2004-10-01,3.3403454999999997,31.683
San Bernardino,071,2004,11,2004-11-01,1.6213407499999999,22.275
San Bernardino,071,2004,12,2004-12-01,2.429184,20.084
San Bernardino,071,2005,1,2005-01-01,4.520106,19.295
San Bernardino,071,2005,2,2005-02-01,5.052033,21.376
San Bernardino,071,2005,3,2005-03-01,0.80987725,26.318
San Bernardino,071,2005,4,2005-04-01,0.24348815624999998,30.404
San Bernardino,071,2005,5,2005-05-01,0.06273439453125,37.544
San Bernardino,071,2005,6,2005-06-01,0.0037068159179687496,41.076
San Bernardino,071,2005,7,2005-07-01,0.6119423125,48.177
San Bernardino,071,2005,8,2005-08-01,1.261654375,45.283
San Bernardino,071,2005,9,2005-09-01,0.40766334374999996,39.568
San Bernardino,071,2005,10,2005-10-01,1.4858285,32.678
San Bernardino,071,2005,11,2005-11-01,0.0178923359375,26.209
San Bernardino,071,2005,12,2005-12-01,0.040812125,21.124
San Bernardino,071,2006,1,2006-01-01,0.4827334375,21.134
San Bernardino,071,2006,2,2006-02-01,0.3986041875,24.491
San Bernardino,071,2006,3,2006-03-01,1.36533475,24.484
San Bernardino,071,2006,4,2006-04-01,0.79988175,30.86
San Bernardino,071,2006,5,2006-05-01,0.042993074218749996,39.858
San Bernardino,071,2006,6,2006-06-01,0.061896859374999995,45.01
San Bernardino,071,2006,7,2006-07-01,0.5414215,48.25
San Bernardino,071,2006,8,2006-08-01,0.05527518359375,45.739
San Bernardino,071,2006,9,2006-09-01,0.25558846874999996,40.689
San Bernardino,071,2006,10,2006-10-01,0.55894125,31.635
San Bernardino,071,2006,11,2006-11-01,0.01648017578125,26.966
San Bernardino,071,2006,12,2006-12-01,0.2870979375,21.6
San Bernardino,071,2007,1,2007-01-01,0.18171921875,19.395
San Bernardino,071,2007,2,2007-02-01,0.365932,23.493
San Bernardino,071,2007,3,2007-03-01,0.16018359375,30.924
San Bernardino,071,2007,4,2007-04-01,0.192507140625,33.379
San Bernardino,071,2007,5,2007-05-01,5.2607997894287106e-05,39.084
San Bernardino,071,2007,6,2007-06-01,0.0,44.101
San Bernardino,071,2007,7,2007-07-01,0.5101662499999999,47.643
San Bernardino,071,2007,8,2007-08-01,0.3088256875,46.003
San Bernardino,071,2007,9,2007-09-01,0.784994625,39.805
San Bernardino,071,2007,10,2007-10-01,0.024424625,32.538
San Bernardino,071,2007,11,2007-11-01,0.03938558203125,27.674
San Bernardino,071,2007,12,2007-12-01,1.819318,18.206
San Bernardino,071,2008,1,2008-01-01,2.54518275,17.9
San Bernardino,071,2008,2,2008-02-01,0.742860375,23.143
San Bernardino,071,2008,3,2008-03-01,0.037294078125,28.524
San Bernardino,071,2008,4,2008-04-01,0.00039784002685546875,32.59
San Bernardino,071,2008,5,2008-05-01,0.3465665625,36.181
San Bernardino,071,2008,6,2008-06-01,0.00014129600524902342,43.826
San Bernardino,071,2008,7,2008-07-01,0.5742263125,47.107
San Bernardino,071,2008,8,2008-08-01,0.530016125,46.755
San Bernardino,071,2008,9,2008-09-01,0.0974008984375,42.564
San Bernardino,071,2008,10,2008-10-01,0.0084709765625,34.425
San Bernardino,071,2008,11,2008-11-01,1.167348,27.509
San Bernardino,071,2008,12,2008-12-01,2.11118025,18.397
San Bernardino,071,2009,1,2009-01-01,0.12998148437499998,22.53
San Bernardino,071,2009,2,2009-02-01,2.1448035,21.501
San Bernardino,071,2009,3,2009-03-01,0.050122144531249996,27.402
San Bernardino,071,2009,4,2009-04-01,0.0795235703125,31.64
San Bernardino,071,2009,5,2009-05-01,0.026358224609374998,40.473
San Bernardino,071,2009,6,2009-06-01,0.032531214843749996,40.156
San Bernardino,071,2009,7,2009-07-01,0.094031984375,47.95
San Bernardino,071,2009,8,2009-08-01,0.233080140625,45.281
San Bernardino,071,2009,9,2009-09-01,0.042713710937499996,43.367
San Bernardino,071,2009,10,2009-10-01,0.058870644531249995,31.435
San Bernardino,071,2009,11,2009-11-01,0.13823131249999998,26.692
San Bernardino,071,2009,12,2009-12-01,1.3881925,18.903
San Bernardino,071,2010,1,2010-01-01,4.398283,20.379
San Bernardino,071,2010,2,2010-02-01,2.3233907499999997,21.907
San Bernardino,071,2010,3,2010-03-01,0.618393375,26.491
San Bernardino,071,2010,4,2010-04-01,0.426550875,29.577
San Bernardino,071,2010,5,2010-05-01,0.02293910546875,33.722
San Bernardino,071,2010,6,2010-06-01,0.00536880029296875,42.964
San Bernardino,071,2010,7,2010-07-01,0.0382517890625,47.421
San Bernardino,071,2010,8,2010-08-01,0.17405065625,45.035
San Bernardino,071,2010,9,2010-09-01,0.007590255859375,42.161
San Bernardino,071,2010,10,2010-10-01,1.232069125,32.958
San Bernardino,071,2010,11,2010-11-01,0.35916178125,24.857
San Bernardino,071,2010,12,2010-12-01,6.03313,20.215
San Bernardino,071,2011,1,2011-01-01,0.192887609375,21.323
San Bernardino,071,2011,2,2011-02-01,1.566197375,21.697
San Bernardino,071,2011,3,2011-03-01,0.88634825,27.076
San Bernardino,071,2011,4,2011-04-01,0.1255114921875,31.462
San Bernardino,071,2011,5,2011-05-01,0.175713171875,34.076
San Bernardino,071,2011,6,2011-06-01,0.001641776123046875,41.756
San Bernardino,071,2011,7,2011-07-01,0.5799083749999999,45.113
San Bernardino,071,2011,8,2011-08-01,0.43806609375,46.332
San Bernardino,071,2011,9,2011-09-01,0.69679075,42.222
San Bernardino,071,2011,10,2011-10-01,0.357943,34.387
San Bernardino,071,2011,11,2011-11-01,0.6449595,23.422
San Bernardino,071,2011,12,2011-12-01,0.47744306249999996,19.482
San Bernardino,071,2012,1,2012-01-01,0.19155273437499998,23.026
San Bernardino,071,2012,2,2012-02-01,0.37800709374999997,23.974
San Bernardino,071,2012,3,2012-03-01,0.622071625,27.492
San Bernardino,071,2012,4,2012-04-01,0.77367075,32.869
San Bernardino,071,2012,5,2012-05-01,0.006597063964843749,39.465
San Bernardino,071,2012,6,2012-06-01,5.039999961853027e-06,43.675
San Bernardino,071,2012,7,2012-07-01,1.0014598749999999,45.26
San Bernardino,071,2012,8,2012-08-01,1.358272625,46.484
San Bernardino,071,2012,9,2012-09-01,0.32969128124999997,42.692
San Bernardino,071,2012,10,2012-10-01,0.3209555,33.598
San Bernardino,071,2012,11,2012-11-01,0.11425907031249999,27.181
San Bernardino,071,2012,12,2012-12-01,1.2725938749999999,19.845
San Bernardino,071,2013,1,2013-01-01,0.776024375,19.287
San Bernardino,071,2013,2,2013-02-01,0.251644109375,23.157
San Bernardino,071,2013,3,2013-03-01,0.33092099999999997,29.893
San Bernardino,071,2013,4,2013-04-01,0.028410384765624998,33.686
San Bernardino,071,2013,5,2013-05-01,0.1587124375,37.683
San Bernardino,071,2013,6,2013-06-01,1.4912000656127929e-05,44.9
San Bernardino,071,2013,7,2013-07-01,0.4876128125,46.744
San Bernardino,071,2013,8,2013-08-01,1.0702855,44.641
San Bernardino,071,2013,9,2013-09-01,0.43796831249999996,40.758
San Bernardino,071,2013,10,2013-10-01,0.13382690625,31.212
San Bernardino,071,2013,11,2013-11-01,0.95268975,25.153
San Bernardino,071,2013,12,2013-12-01,0.16777732812499999,21.917
San Bernardino,071,2014,1,2014-01-01,0.029074511718749998,24.904
San Bernardino,071,2014,2,2014-02-01,0.204576125,25.72
San Bernardino,071,2014,3,2014-03-01,0.9732709374999999,29.173
San Bernardino,071,2014,4,2014-04-01,0.253853609375,33.421
San Bernardino,071,2014,5,2014-05-01,0.0744473125,38.202
San Bernardino,071,2014,6,2014-06-01,0.0,44.124
San Bernardino,071,2014,7,2014-07-01,0.44362965625,47.238
San Bernardino,071,2014,8,2014-08-01,1.18525225,43.989
San Bernardino,071,2014,9,2014-09-01,0.47482840625,42.293
San Bernardino,071,2014,10,2014-10-01,0.0171456640625,35.844
San Bernardino,071,2014,11,2014-11-01,0.13750526562499998,26.22
San Bernardino,071,2014,12,2014-12-01,1.72804,19.723
San Bernardino,071,2015,1,2015-01-01,1.20083725,22.096
San Bernardino,071,2015,2,2015-02-01,0.5293416875,27.352
San Bernardino,071,2015,3,2015-03-01,0.51413003125,31.365
San Bernardino,071,2015,4,2015-04-01,0.215288421875,33.029
San Bernardino,071,2015,5,2015-05-01,0.21761440625,35.564
San Bernardino,071,2015,6,2015-06-01,0.08149809375,44.978
San Bernardino,071,2015,7,2015-07-01,1.21834325,43.994
San Bernardino,071,2015,8,2015-08-01,0.19189390625,46.832
San Bernardino,071,2015,9,2015-09-01,0.4085751875,42.279
San Bernardino,071,2015,10,2015-10-01,1.0729655,33.621
San Bernardino,071,2015,11,2015-11-01,0.198107125,24.014
San Bernardino,071,2015,12,2015-12-01,0.28918618749999997,20.949
San Bernardino,071,2016,1,2016-01-01,1.4562765,19.007
San Bernardino,071,2016,2,2016-02-01,0.48531943749999995,26.455
San Bernardino,071,2016,3,2016-03-01,0.4075723125,29.621
San Bernardino,071,2016,4,2016-04-01,1.0267895624999999,32.671
San Bernardino,071,2016,5,2016-05-01,0.22053170312499998,35.714
San Bernardino,071,2016,6,2016-06-01,0.028805152343749998,45.734
San Bernardino,071,2016,7,2016-07-01,0.241822984375,47.424
San Bernardino,071,2016,8,2016-08-01,0.48618371875,45.945
San Bernardino,071,2016,9,2016-09-01,0.20152575,40.329
San Bernardino,071,2016,10,2016-10-01,0.50296109375,34.223
San Bernardino,071,2016,11,2016-11-01,0.28443959375,26.58
San Bernardino,071,2016,12,2016-12-01,2.400411,19.64
San Bernardino,071,2017,1,2017-01-01,3.68517,18.44
San Bernardino,071,2017,2,2017-02-01,1.4048453749999998,23.26
San Bernardino,071,2017,3,2017-03-01,0.0973586171875,30.245
San Bernardino,071,2017,4,2017-04-01,0.00744920068359375,32.474
San Bernardino,071,2017,5,2017-05-01,0.15185774999999999,37.476
San Bernardino,071,2017,6,2017-06-01,0.0001292159881591797,44.677
San Bernardino,071,2017,7,2017-07-01,0.13353625,47.888
San Bernardino,071,2017,8,2017-08-01,0.434981375,46.19
San Bernardino,071,2017,9,2017-09-01,0.47433675,39.4
San Bernardino,071,2017,10,2017-10-01,0.002349759765625,33.979
San Bernardino,071,2017,11,2017-11-01,0.007778735839843749,26.929
San Bernardino,071,2017,12,2017-12-01,0.001882944091796875,24.675
San Bernardino,071,2018,1,2018-01-01,1.3544477499999998,23.551
San Bernardino,071,2018,2,2018-02-01,0.1254625546875,23.389
San Bernardino,071,2018,3,2018-03-01,0.98647875,26.354
San Bernardino,071,2018,4,2018-04-01,0.002135632080078125,34.437
San Bernardino,071,2018,5,2018-05-01,0.33850949999999996,37.38
San Bernardino,071,2018,6,2018-06-01,6.215999603271484e-05,44.445
San Bernardino,071,2018,7,2018-07-01,0.71756775,48.296
San Bernardino,071,2018,8,2018-08-01,0.1661765,46.653
San Bernardino,071,2018,9,2018-09-01,0.00079035205078125,42.677
San Bernardino,071,2018,10,2018-10-01,1.1706265,33.094
San Bernardino,071,2018,11,2018-11-01,0.39073534374999996,25.539
San Bernardino,071,2018,12,2018-12-01,0.9191148124999999,20.068
San Bernardino,071,2019,1,2019-01-01,1.8864006249999998,19.427
San Bernardino,071,2019,2,2019-02-01,3.2610354999999998,19.711
San Bernardino,071,2019,3,2019-03-01,1.24579625,26.219
San Bernardino,071,2019,4,2019-04-01,0.18657346875,33.556
San Bernardino,071,2019,5,2019-05-01,0.91805675,33.379
San Bernardino,071,2019,6,2019-06-01,0.0098813603515625,43.272
San Bernardino,071,2019,7,2019-07-01,0.1530969375,45.803
San Bernardino,071,2019,8,2019-08-01,0.10083540625,46.596
San Bernardino,071,2019,9,2019-09-01,0.252812125,40.294
San Bernardino,071,2019,10,2019-10-01,8.960000038146973e-06,31.529
San Bernardino,071,2019,11,2019-11-01,1.9240765,26.063
San Bernardino,071,2019,12,2019-12-01,2.2395255,18.037
San Bernardino,071,2020,1,2020-01-01,0.02910145703125,20.752
San Bernardino,071,2020,2,2020-02-01,0.28553724999999996,23.918
San Bernardino,071,2020,3,2020-03-01,2.8217209999999997,25.217
San Bernardino,071,2020,4,2020-04-01,2.059367125,31.152
San Bernardino,071,2020,5,2020-05-01,0.0062582080078125,39.114
San Bernardino,071,2020,6,2020-06-01,0.011167919921875,42.648
San Bernardino,071,2020,7,2020-07-01,3.339199829101562e-05,46.693
San Bernardino,071,2020,8,2020-08-01,0.0683470234375,47.606
San Bernardino,071,2020,9,2020-09-01,0.0,42.501
San Bernardino,071,2020,10,2020-10-01,4.8192001342773435e-05,36.36
San Bernardino,071,2020,11,2020-11-01,0.151718625,26.365
San Bernardino,071,2020,12,2020-12-01,0.36269759375,22.218
Tillamook,057,2000,1,2000-01-01,1.7422167499999999,9.631
Tillamook,057,2000,2,2000-02-01,1.249473625,12.262
Tillamook,057,2000,3,2000-03-01,0.887081625,12.459
Tillamook,057,2000,4,2000-04-01,0.49513549999999995,18.054
Tillamook,057,2000,5,2000-05-01,0.74356075,17.342
Tillamook,057,2000,6,2000-06-01,0.7062065,22.723
Tillamook,057,2000,7,2000-07-01,0.0465231875,24.233
Tillamook,057,2000,8,2000-08-01,0.060348796875,25.206
Tillamook,057,2000,9,2000-09-01,0.3256063125,22.558
Tillamook,057,2000,10,2000-10-01,0.8462196249999999,17.276
Tillamook,057,2000,11,2000-11-01,0.7578103125,12.085
Tillamook,057,2000,12,2000-12-01,1.105234,11.681
Tillamook,057,2001,1,2001-01-01,0.7640827499999999,11.489
Tillamook,057,2001,2,2001-02-01,0.534397875,11.353
Tillamook,057,2001,3,2001-03-01,0.9878849999999999,12.787
Tillamook,057,2001,4,2001-04-01,0.827685375,13.441
Tillamook,057,2001,5,2001-05-01,0.5759465,20.022
Tillamook,057,2001,6,2001-06-01,0.49682018749999995,20.11
Tillamook,057,2001,7,2001-07-01,0.129727140625,23.67
Tillamook,057,2001,8,2001-08-01,0.34067465625,25.125
Tillamook,057,2001,9,2001-09-01,0.13364815624999998,23.661
Tillamook,057,2001,10,2001-10-01,0.7562837499999999,16.867
Tillamook,057,2001,11,2001-11-01,2.141312,13.463
Tillamook,057,2001,12,2001-12-01,2.5019565,10.384
Tillamook,057,2002,1,2002-01-01,2.64034375,9.776
Tillamook,057,2002,2,2002-02-01,1.0636014999999999,11.637
Tillamook,057,2002,3,2002-03-01,1.416915,10.844
Tillamook,057,2002,4,2002-04-01,0.9394858125,16.161
Tillamook,057,2002,5,2002-05-01,0.402415875,16.653
Tillamook,057,2002,6,2002-06-01,0.4240775625,21.956
Tillamook,057,2002,7,2002-07-01,0.02382123046875,26.207
Tillamook,057,2002,8,2002-08-01,0.02582728125,26.052
Tillamook,057,2002,9,2002-09-01,0.147011828125,24.569
Tillamook,057,2002,10,2002-10-01,0.13151675,17.73
Tillamook,057,2002,11,2002-11-01,1.009337,15.355
Tillamook,057,2002,12,2002-12-01,2.0962199999999998,12.036
Tillamook,057,2003,1,2003-01-01,2.1282425,13.394
Tillamook,057,2003,2,2003-02-01,1.0581335,12.327
Tillamook,057,2003,3,2003-03-01,2.34797675,12.809
Tillamook,057,2003,4,2003-04-01,0.9542045,13.745
Tillamook,057,2003,5,2003-05-01,0.4034013125,17.991
Tillamook,057,2003,6,2003-06-01,0.12335971875,23.743
Tillamook,057,2003,7,2003-07-01,0.032643263671875,27.26
Tillamook,057,2003,8,2003-08-01,0.017517216796875,26.486
Tillamook,057,2003,9,2003-09-01,0.3221960625,24.942
Tillamook,057,2003,10,2003-10-01,1.137563875,18.424
Tillamook,057,2003,11,2003-11-01,1.4998304999999998,11.879
Tillamook,057,2003,12,2003-12-01,1.70225425,11.414
Tillamook,057,2004,1,2004-01-01,2.121923,9.862
Tillamook,057,2004,2,2004-02-01,1.1512909999999998,12.81
Tillamook,057,2004,3,2004-03-01,0.815660375,14.1
Tillamook,057,2004,4,2004-04-01,0.549139625,18.406
Tillamook,057,2004,5,2004-05-01,0.6658483749999999,18.475
Tillamook,057,2004,6,2004-06-01,0.40830090625,21.979
Tillamook,057,2004,7,2004-07-01,0.013526272460937499,26.964
Tillamook,057,2004,8,2004-08-01,0.61050925,26.317
Tillamook,057,2004,9,2004-09-01,0.77419775,21.412
Tillamook,057,2004,10,2004-10-01,1.063509125,17.478
Tillamook,057,2004,11,2004-11-01,0.709985125,12.64
Tillamook,057,2004,12,2004-12-01,1.2973059999999998,11.998
Tillamook,057,2005,1,2005-01-01,1.0637453749999999,11.416
Tillamook,057,2005,2,2005-02-01,0.24544078125,13.909
Tillamook,057,2005,3,2005-03-01,1.455794625,14.947
Tillamook,057,2005,4,2005-04-01,0.8730045,15.485
Tillamook,057,2005,5,2005-05-01,0.73350225,18.77
Tillamook,057,2005,6,2005-06-01,0.5429694374999999,19.36
Tillamook,057,2005,7,2005-07-01,0.17464815625,25.681
Tillamook,057,2005,8,2005-08-01,0.05154783984375,27.38
Tillamook,057,2005,9,2005-09-01,0.185860546875,22.706
Tillamook,057,2005,10,2005-10-01,1.13067775,16.361
Tillamook,057,2005,11,2005-11-01,1.764726125,13.029
Tillamook,057,2005,12,2005-12-01,1.98706275,11.668
Tillamook,057,2006,1,2006-01-01,3.0554907499999997,11.496
Tillamook,057,2006,2,2006-02-01,0.8746927499999999,11.272
Tillamook,057,2006,3,2006-03-01,1.1236085,11.444
Tillamook,057,2006,4,2006-04-01,0.532283875,16.233
Tillamook,057,2006,5,2006-05-01,0.42921846874999997,19.28
Tillamook,057,2006,6,2006-06-01,0.34160815624999996,22.053
Tillamook,057,2006,7,2006-07-01,0.0939676875,26.481
Tillamook,057,2006,8,2006-08-01,0.021237056640624998,25.781
Tillamook,057,2006,9,2006-09-01,0.2786706875,24.291
Tillamook,057,2006,10,2006-10-01,0.407906125,17.257
Tillamook,057,2006,11,2006-11-01,4.205636,12.012
Tillamook,057,2006,12,2006-12-01,1.78011375,11.777
Tillamook,057,2007,1,2007-01-01,1.1585658749999999,9.888
Tillamook,057,2007,2,2007-02-01,1.6413497499999998,11.715
Tillamook,057,2007,3,2007-03-01,1.1964059999999999,13.18
Tillamook,057,2007,4,2007-04-01,0.585,15.692
Tillamook,057,2007,5,2007-05-01,0.209651234375,18.396
Tillamook,057,2007,6,2007-06-01,0.356161375,20.712
Tillamook,057,2007,7,2007-07-01,0.18569360937499998,25.616
Tillamook,057,2007,8,2007-08-01,0.122218734375,24.853
Tillamook,057,2007,9,2007-09-01,0.16075143749999998,22.074
Tillamook,057,2007,10,2007-10-01,0.9958231875,16.266
Tillamook,057,2007,11,2007-11-01,0.9460261249999999,13.314
Tillamook,057,2007,12,2007-12-01,2.2516705,10.169
Tillamook,057,2008,1,2008-01-01,1.539898875,8.929
Tillamook,057,2008,2,2008-02-01,0.8940759374999999,11.485
Tillamook,057,2008,3,2008-03-01,1.423387875,11.04
Tillamook,057,2008,4,2008-04-01,0.9171897499999999,13.304
Tillamook,057,2008,5,2008-05-01,0.27092590625,17.725
Tillamook,057,2008,6,2008-06-01,0.40985687499999995,19.844
Tillamook,057,2008,7,2008-07-01,0.05557423828125,25.955
Tillamook,057,2008,8,2008-08-01,0.3731231875,25.435
Tillamook,057,2008,9,2008-09-01,0.10131090625,24.293
Tillamook,057,2008,10,2008-10-01,0.628867875,16.788
Tillamook,057,2008,11,2008-11-01,1.935827625,14.494
Tillamook,057,2008,12,2008-12-01,1.653733875,10.089
Tillamook,057,2009,1,2009-01-01,1.575173,11.778
Tillamook,057,2009,2,2009-02-01,0.543929625,11.892
Tillamook,057,2009,3,2009-03-01,1.2522277499999999,10.726
Tillamook,057,2009,4,2009-04-01,0.6547969375,14.555
Tillamook,057,2009,5,2009-05-01,0.7062571249999999,19.032
Tillamook,057,2009,6,2009-06-01,0.156980875,21.61
Tillamook,057,2009,7,2009-07-01,0.07232835156249999,27.858
Tillamook,057,2009,8,2009-08-01,0.176792828125,25.164
Tillamook,057,2009,9,2009-09-01,0.33431181249999997,23.972
Tillamook,057,2009,10,2009-10-01,0.9448124999999999,16.62
Tillamook,057,2009,11,2009-11-01,1.9647128749999998,13.531
Tillamook,057,2009,12,2009-12-01,0.8912647499999999,10.157
Tillamook,057,2010,1,2010-01-01,1.95716925,12.528
Tillamook,057,2010,2,2010-02-01,0.9940528125,13.581
Tillamook,057,2010,3,2010-03-01,1.3344862499999999,13.631
Tillamook,057,2010,4,2010-04-01,1.2033369999999999,13.586
Tillamook,057,2010,5,2010-05-01,0.7205505,15.329
Tillamook,057,2010,6,2010-06-01,0.6595377499999999,18.743
Tillamook,057,2010,7,2010-07-01,0.06728821875,25.472
Tillamook,057,2010,8,2010-08-01,0.04334203515625,25.077
Tillamook,057,2010,9,2010-09-01,0.718929625,20.839
Tillamook,057,2010,10,2010-10-01,1.171102375,17.855
Tillamook,057,2010,11,2010-11-01,1.661138125,11.776
Tillamook,057,2010,12,2010-12-01,2.438541,11.586
Tillamook,057,2011,1,2011-01-01,1.65391,11.251
Tillamook,057,2011,2,2011-02-01,1.12135925,9.722
Tillamook,057,2011,3,2011-03-01,2.0325418749999997,11.324
Tillamook,057,2011,4,2011-04-01,1.46285775,11.751
Tillamook,057,2011,5,2011-05-01,0.6339270625,15.083
Tillamook,057,2011,6,2011-06-01,0.18861903124999999,19.141
Tillamook,057,2011,7,2011-07-01,0.21614592187499998,22.645
Tillamook,057,2011,8,2011-08-01,0.027413087890625,25.573
Tillamook,057,2011,9,2011-09-01,0.33596371875,24.838
Tillamook,057,2011,10,2011-10-01,0.6830105,16.573
Tillamook,057,2011,11,2011-11-01,1.7434904999999998,12.125
Tillamook,057,2011,12,2011-12-01,0.9539820625,11.092
Tillamook,057,2012,1,2012-01-01,2.0029879999999998,10.911
Tillamook,057,2012,2,2012-02-01,1.0723125,11.099
Tillamook,057,2012,3,2012-03-01,2.4878035,10.487
Tillamook,057,2012,4,2012-04-01,0.895758875,15.046
Tillamook,057,2012,5,2012-05-01,0.625711375,17.372
Tillamook,057,2012,6,2012-06-01,0.5828053125,18.827
Tillamook,057,2012,7,2012-07-01,0.07422653124999999,23.972
Tillamook,057,2012,8,2012-08-01,0.0178823046875,27.518
Tillamook,057,2012,9,2012-09-01,0.020264253906249998,25.747
Tillamook,057,2012,10,2012-10-01,1.9233779999999998,17.23
Tillamook,057,2012,11,2012-11-01,2.05695525,13.656
Tillamook,057,2012,12,2012-12-01,2.55980175,10.093
Tillamook,057,2013,1,2013-01-01,0.97619075,9.813
Tillamook,057,2013,2,2013-02-01,0.8537118125,10.601
Tillamook,057,2013,3,2013-03-01,0.7308865625,12.287
Tillamook,057,2013,4,2013-04-01,0.8521679999999999,14.99
Tillamook,057,2013,5,2013-05-01,0.9013018125,18.779
Tillamook,057,2013,6,2013-06-01,0.2958865625,22.205
Tillamook,057,2013,7,2013-07-01,0.001735760009765625,27.529
Tillamook,057,2013,8,2013-08-01,0.2501270625,25.826
Tillamook,057,2013,9,2013-09-01,1.4013335,22.183
Tillamook,057,2013,10,2013-10-01,0.35208643749999996,17.652
Tillamook,057,2013,11,2013-11-01,1.0547936249999998,13.427
Tillamook,057,2013,12,2013-12-01,0.769233375,9.192
Tillamook,057,2014,1,2014-01-01,1.009779,12.786
Tillamook,057,2014,2,2014-02-01,1.670055125,9.71
Tillamook,057,2014,3,2014-03-01,2.1433275,13.518
Tillamook,057,2014,4,2014-04-01,1.009034625,15.477
Tillamook,057,2014,5,2014-05-01,0.625593,20.524
Tillamook,057,2014,6,2014-06-01,0.33331825,21.274
Tillamook,057,2014,7,2014-07-01,0.1522736875,28.177
Tillamook,057,2014,8,2014-08-01,0.0706331171875,28.463
Tillamook,057,2014,9,2014-09-01,0.36761546875,25.7
Tillamook,057,2014,10,2014-10-01,1.613641125,19.342
Tillamook,057,2014,11,2014-11-01,1.36579425,13.943
Tillamook,057,2014,12,2014-12-01,1.950021,13.181
Tillamook,057,2015,1,2015-01-01,1.0204541875,13.995
Tillamook,057,2015,2,2015-02-01,1.326063125,14.866
Tillamook,057,2015,3,2015-03-01,1.011114375,15.46
Tillamook,057,2015,4,2015-04-01,0.533360125,15.799
Tillamook,057,2015,5,2015-05-01,0.21433615625,19.283
Tillamook,057,2015,6,2015-06-01,0.12223603124999999,26.035
Tillamook,057,2015,7,2015-07-01,0.032403232421875,27.987
Tillamook,057,2015,8,2015-08-01,0.22566796875,27.605
Tillamook,057,2015,9,2015-09-01,0.26313721875,21.956
Tillamook,057,2015,10,2015-10-01,0.8894791249999999,19.197
Tillamook,057,2015,11,2015-11-01,2.406039,13.377
Tillamook,057,2015,12,2015-12-01,3.9257255,11.489
Tillamook,057,2016,1,2016-01-01,1.716755625,11.499
Tillamook,057,2016,2,2016-02-01,1.52718,13.937
Tillamook,057,2016,3,2016-03-01,1.9523111249999998,13.783
Tillamook,057,2016,4,2016-04-01,0.41503825,18.366
Tillamook,057,2016,5,2016-05-01,0.21216225,19.673
Tillamook,057,2016,6,2016-06-01,0.36186728125,22.806
Tillamook,057,2016,7,2016-07-01,0.17915546875,24.098
Tillamook,057,2016,8,2016-08-01,0.056755136718749995,27.553
Tillamook,057,2016,9,2016-09-01,0.32075615625,22.042
Tillamook,057,2016,10,2016-10-01,2.7224329999999997,16.249
Tillamook,057,2016,11,2016-11-01,2.388553,14.799
Tillamook,057,2016,12,2016-12-01,1.733557875,9.908
Tillamook,057,2017,1,2017-01-01,1.16471175,8.691
Tillamook,057,2017,2,2017-02-01,2.5434254999999997,9.871
Tillamook,057,2017,3,2017-03-01,2.4327134999999998,11.401
Tillamook,057,2017,4,2017-04-01,1.3262185,13.577
Tillamook,057,2017,5,2017-05-01,0.6411614999999999,19.268
Tillamook,057,2017,6,2017-06-01,0.5147955625,21.698
Tillamook,057,2017,7,2017-07-01,0.012901376953125,27.406
Tillamook,057,2017,8,2017-08-01,0.0416144453125,29.743
Tillamook,057,2017,9,2017-09-01,0.46163259375,24.33
